,id,created_on,property_type,lat,lon,local price,usd price,barrio,commune
34433,9336f82aa0889793127c951c84e1d0879cbfd8ec,7/28/2015,apartment,-34.583023,-58.431737,22355.9,1400,0,14
34434,144bb5de7960a499cf918f6281dbcb3beee9d422,7/28/2015,apartment,-34.583023,-58.431737,22355.9,1400,0,14
34437,1921bd3b494ae47abf1485284c3dd3d389c94be4,7/28/2015,apartment,-34.583023,-58.431737,22355.9,1400,0,14
47123,d00bf15572cb03dce6e7af681894371cd6703fe0,7/28/2015,apartment,-34.583023,-58.431737,23985.5,1400,0,14
47254,d073ce435f28031af5b0f4e3433e7a4baca8cf2b,7/22/2015,apartment,-34.5901544,-58.4002907,23985.5,1400,44,2
47260,382b075a1c1fdfffa304740d52f28880c6539137,7/22/2015,apartment,-34.5912022,-58.3966821,23985.5,1400,44,2
48931,9336f82aa0889793127c951c84e1d0879cbfd8ec,7/28/2015,apartment,-34.583023,-58.431737,23985.5,1400,0,14
48933,9d91f43491bc34e458bbc643982b65808c227094,7/28/2015,apartment,-34.583023,-58.431737,23985.5,1400,0,14
48936,1921bd3b494ae47abf1485284c3dd3d389c94be4,7/28/2015,apartment,-34.583023,-58.431737,23985.5,1400,0,14
48937,144bb5de7960a499cf918f6281dbcb3beee9d422,7/28/2015,apartment,-34.583023,-58.431737,23985.5,1400,0,14
15308,2f4439ce51f66f6c4a0b8b458ebb9931992c3ef3,8/2/2015,PH,-34.54733276,-58.45147324,24229.38,1402.61,1,13
19075,cc3f9e7a93d99f18861b4ad203a73ddbd9b98158,9/2/2015,apartment,-34.58987,-58.411753,24068.42,1404.84,0,14
23630,cc3f9e7a93d99f18861b4ad203a73ddbd9b98158,9/2/2015,apartment,-34.58987,-58.411753,24068.42,1404.84,0,14
929,da21fa6b965828477ec0683bb8f2e9c8fcb8fb15,2/11/2015,store,-34.59304033,-58.43027347,24277.23,1405.38,0,14
19100,9fc8cadaa35cea350181e5d7d0c659927b2e96ba,9/24/2015,apartment,-34.5756265,-58.4209903,24133.52,1408.64,0,14
23634,9fc8cadaa35cea350181e5d7d0c659927b2e96ba,9/24/2015,apartment,-34.5756265,-58.4209903,24133.52,1408.64,0,14
748,174bb056e91ef72a7c816af39579e6f5643a9249,2/28/2015,apartment,-34.5945748,-58.4025526,24551.03,1421.23,44,2
1909,174bb056e91ef72a7c816af39579e6f5643a9249,2/28/2015,apartment,-34.5945748,-58.4025526,24551.03,1421.23,44,2
4105,174bb056e91ef72a7c816af39579e6f5643a9249,2/28/2015,apartment,-34.5945748,-58.4025526,24551.03,1421.23,44,2
23918,46830d3f198998f37c1d45cda738791dc4e62ade,10/23/2015,apartment,-34.5812995,-58.4089483,24402.84,1424.36,0,14
28292,46830d3f198998f37c1d45cda738791dc4e62ade,10/23/2015,apartment,-34.5812995,-58.4089483,24402.84,1424.36,0,14
32948,46830d3f198998f37c1d45cda738791dc4e62ade,10/23/2015,apartment,-34.5812995,-58.4089483,22744.89,1424.36,0,14
37123,46830d3f198998f37c1d45cda738791dc4e62ade,10/23/2015,apartment,-34.5812995,-58.4089483,22744.89,1424.36,0,14
40846,46830d3f198998f37c1d45cda738791dc4e62ade,10/23/2015,apartment,-34.5812995,-58.4089483,23999.04,1424.36,0,14
44167,46830d3f198998f37c1d45cda738791dc4e62ade,10/23/2015,apartment,-34.5812995,-58.4089483,22744.89,1424.36,0,14
47357,46830d3f198998f37c1d45cda738791dc4e62ade,10/23/2015,apartment,-34.5812995,-58.4089483,24402.84,1424.36,0,14
698,da44ac6722310635e1a305000a41083fca83dcb3,2/27/2015,apartment,-34.60095123,-58.40462378,24720.15,1431.02,4,3
47114,fccabf7eaecf795f6bf0dbdd801d18a29b2cd2aa,11/10/2015,apartment,-34.574659,-58.423244,24633.27,1437.81,0,14
6479,0b523b5abfbc22bf3a81aedea818ca058ec4f052,5/1/2015,store,-34.6019069,-58.4038783,24860.25,1439.13,4,3
9143,0b523b5abfbc22bf3a81aedea818ca058ec4f052,5/1/2015,store,-34.6019069,-58.4038783,24860.25,1439.13,4,3
12187,0b523b5abfbc22bf3a81aedea818ca058ec4f052,5/1/2015,store,-34.6019069,-58.4038783,24860.25,1439.13,4,3
15683,0b523b5abfbc22bf3a81aedea818ca058ec4f052,5/1/2015,store,-34.6019069,-58.4038783,24860.25,1439.13,4,3
19320,0b523b5abfbc22bf3a81aedea818ca058ec4f052,5/1/2015,store,-34.6019069,-58.4038783,24655.89,1439.13,4,3
23838,0b523b5abfbc22bf3a81aedea818ca058ec4f052,5/1/2015,store,-34.6019069,-58.4038783,24655.89,1439.13,4,3
47283,0b523b5abfbc22bf3a81aedea818ca058ec4f052,5/1/2015,store,-34.6019069,-58.4038783,24655.89,1439.13,4,3
12259,efa36576a06e4ae179e0c6da26d647b1a233ab47,7/22/2015,apartment,-34.5941521,-58.3979868,24875.28,1440,44,2
15771,efa36576a06e4ae179e0c6da26d647b1a233ab47,7/22/2015,apartment,-34.5941521,-58.3979868,24875.28,1440,44,2
19388,efa36576a06e4ae179e0c6da26d647b1a233ab47,7/22/2015,apartment,-34.5941521,-58.3979868,24670.8,1440,44,2
23911,efa36576a06e4ae179e0c6da26d647b1a233ab47,7/22/2015,apartment,-34.5941521,-58.3979868,24670.8,1440,44,2
28281,efa36576a06e4ae179e0c6da26d647b1a233ab47,7/22/2015,apartment,-34.5941521,-58.3979868,24670.8,1440,44,2
47363,efa36576a06e4ae179e0c6da26d647b1a233ab47,7/22/2015,apartment,-34.5941521,-58.3979868,24670.8,1440,44,2
6434,2655551b28b81d480bc31c5fb54114d4cf9d2940,5/10/2015,store,-34.62836796,-58.47874343,24879.42,1440.24,8,10
19684,0475fa2dd04720bf6f91d56030e2df3d0295c460,9/10/2015,house,-34.6036844,-58.3815591,24694.95,1441.41,43,1
24188,0475fa2dd04720bf6f91d56030e2df3d0295c460,9/10/2015,house,-34.6036844,-58.3815591,24694.95,1441.41,43,1
28571,0475fa2dd04720bf6f91d56030e2df3d0295c460,9/10/2015,house,-34.6036844,-58.3815591,24694.95,1441.41,43,1
33190,0475fa2dd04720bf6f91d56030e2df3d0295c460,9/10/2015,house,-34.6036844,-58.3815591,23017.15,1441.41,43,1
37309,0475fa2dd04720bf6f91d56030e2df3d0295c460,9/10/2015,house,-34.6036844,-58.3815591,23017.15,1441.41,43,1
47634,0475fa2dd04720bf6f91d56030e2df3d0295c460,9/10/2015,house,-34.6036844,-58.3815591,24694.95,1441.41,43,1
28109,10ddad8fab6a95e705504b228a5c4314a7a256e3,11/17/2015,apartment,-34.5638912,-58.4454157,24699.75,1441.69,1,13
47176,10ddad8fab6a95e705504b228a5c4314a7a256e3,11/17/2015,apartment,-34.5638912,-58.4454157,24699.75,1441.69,1,13
12393,ed0db9e64c71b70836b1c7228d5ffa8d98e45de2,7/22/2015,apartment,-34.6128021,-58.3625051,24966.66,1445.29,48,1
15651,850beae9ee4020c2eb820d3288f5edadbebefca3,4/13/2015,apartment,-34.5910993,-58.3778572,24999.82,1447.21,35,1
19295,850beae9ee4020c2eb820d3288f5edadbebefca3,4/13/2015,apartment,-34.5910993,-58.3778572,24794.32,1447.21,35,1
23819,850beae9ee4020c2eb820d3288f5edadbebefca3,4/13/2015,apartment,-34.5910993,-58.3778572,24794.32,1447.21,35,1
76,d9d7fcf37047a6e908df602ae2fd9d13c8473745,1/27/2015,apartment,-34.616517,-58.367498,25048.02,1450,41,1
79,ab1e81a74cbc6bfefdeb28bdffa67b13cda4a687,1/27/2015,apartment,-34.616517,-58.367498,25048.02,1450,41,1
711,d9d7fcf37047a6e908df602ae2fd9d13c8473745,1/27/2015,apartment,-34.616517,-58.367498,25048.02,1450,41,1
714,ab1e81a74cbc6bfefdeb28bdffa67b13cda4a687,1/27/2015,apartment,-34.616517,-58.367498,25048.02,1450,41,1
1881,d9d7fcf37047a6e908df602ae2fd9d13c8473745,1/27/2015,apartment,-34.616517,-58.367498,25048.02,1450,41,1
1883,ab1e81a74cbc6bfefdeb28bdffa67b13cda4a687,1/27/2015,apartment,-34.616517,-58.367498,25048.02,1450,41,1
4071,d9d7fcf37047a6e908df602ae2fd9d13c8473745,1/27/2015,apartment,-34.616517,-58.367498,25048.02,1450,41,1
4080,ab1e81a74cbc6bfefdeb28bdffa67b13cda4a687,1/27/2015,apartment,-34.616517,-58.367498,25048.02,1450,41,1
6495,d9d7fcf37047a6e908df602ae2fd9d13c8473745,1/27/2015,apartment,-34.616517,-58.367498,25048.02,1450,41,1
6509,ab1e81a74cbc6bfefdeb28bdffa67b13cda4a687,1/27/2015,apartment,-34.616517,-58.367498,25048.02,1450,41,1
9162,d9d7fcf37047a6e908df602ae2fd9d13c8473745,1/27/2015,apartment,-34.616517,-58.367498,25048.02,1450,41,1
9177,ab1e81a74cbc6bfefdeb28bdffa67b13cda4a687,1/27/2015,apartment,-34.616517,-58.367498,25048.02,1450,41,1
12223,d9d7fcf37047a6e908df602ae2fd9d13c8473745,1/27/2015,apartment,-34.616517,-58.367498,25048.02,1450,41,1
12225,ab1e81a74cbc6bfefdeb28bdffa67b13cda4a687,1/27/2015,apartment,-34.616517,-58.367498,25048.02,1450,41,1
4045,850beae9ee4020c2eb820d3288f5edadbebefca3,4/13/2015,apartment,-34.5910993,-58.3778572,25051.82,1450.22,35,1
6459,850beae9ee4020c2eb820d3288f5edadbebefca3,4/13/2015,apartment,-34.5910993,-58.3778572,25051.82,1450.22,35,1
9111,850beae9ee4020c2eb820d3288f5edadbebefca3,4/13/2015,apartment,-34.5910993,-58.3778572,25051.82,1450.22,35,1
12164,850beae9ee4020c2eb820d3288f5edadbebefca3,4/13/2015,apartment,-34.5910993,-58.3778572,25051.82,1450.22,35,1
19335,b44cc9214de5f51897066da54a52b433a5677a13,9/12/2015,store,-34.60371374,-58.38158089,24984.66,1458.32,43,1
23860,b44cc9214de5f51897066da54a52b433a5677a13,9/12/2015,store,-34.60371374,-58.38158089,24984.66,1458.32,43,1
28230,b44cc9214de5f51897066da54a52b433a5677a13,9/12/2015,store,-34.60371374,-58.38158089,24984.66,1458.32,43,1
47303,b44cc9214de5f51897066da54a52b433a5677a13,9/12/2015,store,-34.60371374,-58.38158089,24984.66,1458.32,43,1
28381,a72863b774c54b237cedf73b92c2237f9cef55af,12/4/2015,apartment,-34.611068,-58.362646,25196.42,1470.68,48,1
33012,a72863b774c54b237cedf73b92c2237f9cef55af,12/4/2015,apartment,-34.611068,-58.362646,23484.55,1470.68,48,1
28097,a026fe4a57efda4bf44ca2701d0cdb9326987038,11/26/2015,store,-34.6332336,-58.3757363,25269.06,1474.92,32,4
32779,a026fe4a57efda4bf44ca2701d0cdb9326987038,11/26/2015,store,-34.6332336,-58.3757363,23552.26,1474.92,32,4
36993,a026fe4a57efda4bf44ca2701d0cdb9326987038,11/26/2015,store,-34.6332336,-58.3757363,23552.26,1474.92,32,4
40752,a026fe4a57efda4bf44ca2701d0cdb9326987038,11/26/2015,store,-34.6332336,-58.3757363,24850.92,1474.92,32,4
44096,a026fe4a57efda4bf44ca2701d0cdb9326987038,11/26/2015,store,-34.6332336,-58.3757363,23552.26,1474.92,32,4
47155,a026fe4a57efda4bf44ca2701d0cdb9326987038,11/26/2015,store,-34.6332336,-58.3757363,25269.06,1474.92,32,4
13576,cfece8412313fb2c1af0a49552be2413d2e7723a,7/22/2015,apartment,-34.575037,-58.4380282,25479.88,1475,0,14
17195,cfece8412313fb2c1af0a49552be2413d2e7723a,7/22/2015,apartment,-34.575037,-58.4380282,25479.88,1475,0,14
3744,99913a366d6d9c8724118379606a54ad9401ca81,4/24/2015,store,-34.5539564,-58.4708424,25567.46,1480.07,2,13
673,051c95ac27c72f54fa7bc035c7a3f2f9ab47b1a0,2/27/2015,apartment,-34.56456553,-58.44115552,25602.01,1482.07,0,14
1834,051c95ac27c72f54fa7bc035c7a3f2f9ab47b1a0,2/27/2015,apartment,-34.56456553,-58.44115552,25602.01,1482.07,0,14
577,c2b55cd0b8d73842e336da32090bc9782c924bfb,2/18/2015,apartment,-34.5501833,-58.46738144,25622.92,1483.28,2,13
659,c79c35d037bd34c93a4ad82c26e10b95a8b58a26,2/20/2015,apartment,-34.5726323,-58.46062657,25682.86,1486.75,28,13
792,d622871cabbb7f2b6e6572343c806ff9b5baef57,2/9/2015,apartment,-34.6039708,-58.3634425,25812.42,1494.25,48,1
19431,0abfd3a46e8948478fbf6ae254043e6329aba3f3,9/7/2015,store,-34.59945116,-58.43405382,25687.78,1499.36,6,15
23961,0abfd3a46e8948478fbf6ae254043e6329aba3f3,9/7/2015,store,-34.59945116,-58.43405382,25687.78,1499.36,6,15
28333,0abfd3a46e8948478fbf6ae254043e6329aba3f3,9/7/2015,store,-34.59945116,-58.43405382,25687.78,1499.36,6,15
47414,0abfd3a46e8948478fbf6ae254043e6329aba3f3,9/7/2015,store,-34.59945116,-58.43405382,25687.78,1499.36,6,15
4030,ca8670739ae6df8e8ff663ec7f0621023fcc6a4f,4/12/2015,apartment,-34.59796333,-58.37271209,25911.75,1500,35,1
6443,ca8670739ae6df8e8ff663ec7f0621023fcc6a4f,4/12/2015,apartment,-34.59796333,-58.37271209,25911.75,1500,35,1
6543,4bc376062792d9d319627f7fb2584113622e0a9b,5/20/2015,apartment,-34.59788912,-58.37349451,25911.75,1500,35,1
9110,ca8670739ae6df8e8ff663ec7f0621023fcc6a4f,4/12/2015,apartment,-34.59796333,-58.37271209,25911.75,1500,35,1
9221,4bc376062792d9d319627f7fb2584113622e0a9b,5/20/2015,apartment,-34.59788912,-58.37349451,25911.75,1500,35,1
12165,ca8670739ae6df8e8ff663ec7f0621023fcc6a4f,4/12/2015,apartment,-34.59796333,-58.37271209,25911.75,1500,35,1
12304,4bc376062792d9d319627f7fb2584113622e0a9b,5/20/2015,apartment,-34.59788912,-58.37349451,25911.75,1500,35,1
15645,ca8670739ae6df8e8ff663ec7f0621023fcc6a4f,4/12/2015,apartment,-34.59796333,-58.37271209,25911.75,1500,35,1
15793,4bc376062792d9d319627f7fb2584113622e0a9b,5/20/2015,apartment,-34.59788912,-58.37349451,25911.75,1500,35,1
22936,b8f0bdf38fd6ac32a8d55e63b729845f335d5cef,9/19/2015,apartment,-34.582627,-58.4267115,25698.75,1500,0,14
22938,ca8670739ae6df8e8ff663ec7f0621023fcc6a4f,4/12/2015,apartment,-34.59796333,-58.37271209,25698.75,1500,35,1
27482,b8f0bdf38fd6ac32a8d55e63b729845f335d5cef,9/19/2015,apartment,-34.582627,-58.4267115,25698.75,1500,0,14
27483,ca8670739ae6df8e8ff663ec7f0621023fcc6a4f,4/12/2015,apartment,-34.59796333,-58.37271209,25698.75,1500,35,1
32029,b8f0bdf38fd6ac32a8d55e63b729845f335d5cef,9/19/2015,apartment,-34.582627,-58.4267115,25698.75,1500,0,14
36111,b8f0bdf38fd6ac32a8d55e63b729845f335d5cef,9/19/2015,apartment,-34.582627,-58.4267115,23952.75,1500,0,14
39908,b8f0bdf38fd6ac32a8d55e63b729845f335d5cef,9/19/2015,apartment,-34.582627,-58.4267115,23952.75,1500,0,14
43490,b8f0bdf38fd6ac32a8d55e63b729845f335d5cef,9/19/2015,apartment,-34.582627,-58.4267115,25273.5,1500,0,14
50849,b8f0bdf38fd6ac32a8d55e63b729845f335d5cef,9/19/2015,apartment,-34.582627,-58.4267115,25698.75,1500,0,14
28244,529a6a22d05cb8d375864985b22b0eb5aba1f25c,11/6/2015,store,-34.6103035,-58.37773,25870.93,1510.05,36,1
32908,529a6a22d05cb8d375864985b22b0eb5aba1f25c,11/6/2015,store,-34.6103035,-58.37773,24113.23,1510.05,36,1
37087,529a6a22d05cb8d375864985b22b0eb5aba1f25c,11/6/2015,store,-34.6103035,-58.37773,24113.23,1510.05,36,1
47318,529a6a22d05cb8d375864985b22b0eb5aba1f25c,11/6/2015,store,-34.6103035,-58.37773,25870.93,1510.05,36,1
40766,10ddad8fab6a95e705504b228a5c4314a7a256e3,11/17/2015,apartment,-34.5638912,-58.4454157,25542.57,1515.97,1,13
40818,b44cc9214de5f51897066da54a52b433a5677a13,9/12/2015,store,-34.60371374,-58.38158089,25542.57,1515.97,43,1
9292,3b5f67ecf7a58dccd44a192267ee96a6df63a4a5,6/30/2015,apartment,-34.61343522,-58.36178671,26215.09,1517.56,48,1
12394,3b5f67ecf7a58dccd44a192267ee96a6df63a4a5,6/30/2015,apartment,-34.61343522,-58.36178671,26215.09,1517.56,48,1
28178,57d782b2841b95eb97c7b3c3d7ddb08d2a233389,12/15/2015,apartment,-34.59468901,-58.39008353,26151.21,1526.41,44,2
32868,57d782b2841b95eb97c7b3c3d7ddb08d2a233389,12/15/2015,apartment,-34.59468901,-58.39008353,24374.47,1526.41,44,2
37044,57d782b2841b95eb97c7b3c3d7ddb08d2a233389,12/15/2015,apartment,-34.59468901,-58.39008353,24374.47,1526.41,44,2
40790,57d782b2841b95eb97c7b3c3d7ddb08d2a233389,12/15/2015,apartment,-34.59468901,-58.39008353,25718.48,1526.41,44,2
44129,57d782b2841b95eb97c7b3c3d7ddb08d2a233389,12/15/2015,apartment,-34.59468901,-58.39008353,24374.47,1526.41,44,2
23786,a3c9d49b0a84d3892e9852790645f1560edac4b5,10/23/2015,apartment,-34.5879097,-58.39532471,26188.91,1528.61,44,2
47250,a3c9d49b0a84d3892e9852790645f1560edac4b5,10/23/2015,apartment,-34.5879097,-58.39532471,26188.91,1528.61,44,2
770,eefb1680cbace39191650b3120435221e645b146,2/28/2015,store,-34.59617915,-58.4354542,26413.05,1529.02,6,15
1923,eefb1680cbace39191650b3120435221e645b146,2/28/2015,store,-34.59617915,-58.4354542,26413.05,1529.02,6,15
4141,eefb1680cbace39191650b3120435221e645b146,2/28/2015,store,-34.59617915,-58.4354542,26413.05,1529.02,6,15
6570,eefb1680cbace39191650b3120435221e645b146,2/28/2015,store,-34.59617915,-58.4354542,26413.05,1529.02,6,15
3758,6aee7263d13080b1ee8aa9be5d816a8139a5c7e4,4/24/2015,apartment,-34.5919687,-58.3790685,26785.66,1550.59,35,1
6206,6aee7263d13080b1ee8aa9be5d816a8139a5c7e4,4/24/2015,apartment,-34.5919687,-58.3790685,26785.66,1550.59,35,1
8816,6aee7263d13080b1ee8aa9be5d816a8139a5c7e4,4/24/2015,apartment,-34.5919687,-58.3790685,26785.66,1550.59,35,1
11827,6aee7263d13080b1ee8aa9be5d816a8139a5c7e4,4/24/2015,apartment,-34.5919687,-58.3790685,26785.66,1550.59,35,1
15315,6aee7263d13080b1ee8aa9be5d816a8139a5c7e4,4/24/2015,apartment,-34.5919687,-58.3790685,26785.66,1550.59,35,1
19027,6aee7263d13080b1ee8aa9be5d816a8139a5c7e4,4/24/2015,apartment,-34.5919687,-58.3790685,26565.48,1550.59,35,1
23593,6aee7263d13080b1ee8aa9be5d816a8139a5c7e4,4/24/2015,apartment,-34.5919687,-58.3790685,26565.48,1550.59,35,1
19223,3efa71384474d398dc0ce73119ab8753eb7b6e4a,9/10/2015,apartment,-34.5603467,-58.4466479,26608.82,1553.12,1,13
23737,3efa71384474d398dc0ce73119ab8753eb7b6e4a,9/10/2015,apartment,-34.5603467,-58.4466479,26608.82,1553.12,1,13
47182,3efa71384474d398dc0ce73119ab8753eb7b6e4a,9/10/2015,apartment,-34.5603467,-58.4466479,26608.82,1553.12,1,13
3972,ede59a800f6a0b97cb86d76537b51557129b7719,4/12/2015,store,-34.55936526,-58.45913724,26878.43,1555.96,1,13
9112,685c187933d94d71bb0ecd51ae2fa4bf951e6d40,6/22/2015,store,-34.58929323,-58.39091153,26878.43,1555.96,44,2
12051,81d306b2e70e88984d66f59ba83dc6fe8bd073bf,7/25/2015,apartment,-34.5626638,-58.4505277,26896.91,1557.03,1,13
15569,81d306b2e70e88984d66f59ba83dc6fe8bd073bf,7/25/2015,apartment,-34.5626638,-58.4505277,26896.91,1557.03,1,13
19231,81d306b2e70e88984d66f59ba83dc6fe8bd073bf,7/25/2015,apartment,-34.5626638,-58.4505277,26675.81,1557.03,1,13
23767,81d306b2e70e88984d66f59ba83dc6fe8bd073bf,7/25/2015,apartment,-34.5626638,-58.4505277,26675.81,1557.03,1,13
28127,81d306b2e70e88984d66f59ba83dc6fe8bd073bf,7/25/2015,apartment,-34.5626638,-58.4505277,26675.81,1557.03,1,13
47170,81d306b2e70e88984d66f59ba83dc6fe8bd073bf,7/25/2015,apartment,-34.5626638,-58.4505277,26675.81,1557.03,1,13
3991,4f4f0f1a0db86a9f4828ca0889399048d3fa6044,4/24/2015,apartment,-34.56378423,-58.46542506,26926.45,1558.74,1,13
6408,4f4f0f1a0db86a9f4828ca0889399048d3fa6044,4/24/2015,apartment,-34.56378423,-58.46542506,26926.45,1558.74,1,13
9050,4f4f0f1a0db86a9f4828ca0889399048d3fa6044,4/24/2015,apartment,-34.56378423,-58.46542506,26926.45,1558.74,1,13
12064,4f4f0f1a0db86a9f4828ca0889399048d3fa6044,4/24/2015,apartment,-34.56378423,-58.46542506,26926.45,1558.74,1,13
15536,4f4f0f1a0db86a9f4828ca0889399048d3fa6044,4/24/2015,apartment,-34.56378423,-58.46542506,26926.45,1558.74,1,13
19198,4f4f0f1a0db86a9f4828ca0889399048d3fa6044,4/24/2015,apartment,-34.56378423,-58.46542506,26705.11,1558.74,1,13
23735,4f4f0f1a0db86a9f4828ca0889399048d3fa6044,4/24/2015,apartment,-34.56378423,-58.46542506,26705.11,1558.74,1,13
12163,7353fb7234344e02cf6565caceeac2b509999075,7/22/2015,apartment,-34.591557,-58.3808348,26948.22,1560,35,1
12272,c389672d7185ead234a71c6066ca26724cf0c896,7/22/2015,apartment,-34.5896339,-58.4083584,26948.22,1560,44,2
15623,7353fb7234344e02cf6565caceeac2b509999075,7/22/2015,apartment,-34.591557,-58.3808348,26948.22,1560,35,1
15756,c389672d7185ead234a71c6066ca26724cf0c896,7/22/2015,apartment,-34.5896339,-58.4083584,26948.22,1560,44,2
19271,7353fb7234344e02cf6565caceeac2b509999075,7/22/2015,apartment,-34.591557,-58.3808348,26726.7,1560,35,1
23791,7353fb7234344e02cf6565caceeac2b509999075,7/22/2015,apartment,-34.591557,-58.3808348,26726.7,1560,35,1
28175,7353fb7234344e02cf6565caceeac2b509999075,7/22/2015,apartment,-34.591557,-58.3808348,26726.7,1560,35,1
32864,7353fb7234344e02cf6565caceeac2b509999075,7/22/2015,apartment,-34.591557,-58.3808348,24910.86,1560,35,1
47241,7353fb7234344e02cf6565caceeac2b509999075,7/22/2015,apartment,-34.591557,-58.3808348,26726.7,1560,35,1
5051,3901b21fe060c7231b76339dcc31f8c2793c5853,4/27/2015,store,-34.58645411,-58.43729074,26948.56,1560.02,0,14
12095,acd8d4cd3f2e9f0700ff3d4977bd5e3f69a8e13e,7/6/2015,store,-34.56385289,-58.44048875,27056.7,1566.28,0,14
15540,acd8d4cd3f2e9f0700ff3d4977bd5e3f69a8e13e,7/6/2015,store,-34.56385289,-58.44048875,27056.7,1566.28,0,14
19205,acd8d4cd3f2e9f0700ff3d4977bd5e3f69a8e13e,7/6/2015,store,-34.56385289,-58.44048875,26834.29,1566.28,0,14
23738,acd8d4cd3f2e9f0700ff3d4977bd5e3f69a8e13e,7/6/2015,store,-34.56385289,-58.44048875,26834.29,1566.28,0,14
47183,acd8d4cd3f2e9f0700ff3d4977bd5e3f69a8e13e,7/6/2015,store,-34.56385289,-58.44048875,26834.29,1566.28,0,14
15912,bf1ac7411a2292201fbd9ad4184fb87199f7a42d,8/2/2015,apartment,-34.573014,-58.48631736,27062.4,1566.61,14,12
19496,bf1ac7411a2292201fbd9ad4184fb87199f7a42d,8/2/2015,apartment,-34.573014,-58.48631736,26839.94,1566.61,14,12
24036,bf1ac7411a2292201fbd9ad4184fb87199f7a42d,8/2/2015,apartment,-34.573014,-58.48631736,26839.94,1566.61,14,12
28398,bf1ac7411a2292201fbd9ad4184fb87199f7a42d,8/2/2015,apartment,-34.573014,-58.48631736,26839.94,1566.61,14,12
33035,bf1ac7411a2292201fbd9ad4184fb87199f7a42d,8/2/2015,apartment,-34.573014,-58.48631736,25016.41,1566.61,14,12
37194,bf1ac7411a2292201fbd9ad4184fb87199f7a42d,8/2/2015,apartment,-34.573014,-58.48631736,25016.41,1566.61,14,12
47479,bf1ac7411a2292201fbd9ad4184fb87199f7a42d,8/2/2015,apartment,-34.573014,-58.48631736,26839.94,1566.61,14,12
19298,2aabfeca1923f682c776c9464bbde72f34586bcc,9/23/2015,store,-34.60371374,-58.38158089,26939.65,1572.43,43,1
23816,2aabfeca1923f682c776c9464bbde72f34586bcc,9/23/2015,store,-34.60371374,-58.38158089,26939.65,1572.43,43,1
28170,2aabfeca1923f682c776c9464bbde72f34586bcc,9/23/2015,store,-34.60371374,-58.38158089,26939.65,1572.43,43,1
32856,2aabfeca1923f682c776c9464bbde72f34586bcc,9/23/2015,store,-34.60371374,-58.38158089,25109.34,1572.43,43,1
37041,2aabfeca1923f682c776c9464bbde72f34586bcc,9/23/2015,store,-34.60371374,-58.38158089,25109.34,1572.43,43,1
40794,2aabfeca1923f682c776c9464bbde72f34586bcc,9/23/2015,store,-34.60371374,-58.38158089,26493.87,1572.43,43,1
47244,2aabfeca1923f682c776c9464bbde72f34586bcc,9/23/2015,store,-34.60371374,-58.38158089,26939.65,1572.43,43,1
32793,10ddad8fab6a95e705504b228a5c4314a7a256e3,11/17/2015,apartment,-34.5638912,-58.4454157,25146.39,1574.75,1,13
32900,b44cc9214de5f51897066da54a52b433a5677a13,9/12/2015,store,-34.60371374,-58.38158089,25146.39,1574.75,43,1
37026,10ddad8fab6a95e705504b228a5c4314a7a256e3,11/17/2015,apartment,-34.5638912,-58.4454157,25146.39,1574.75,1,13
37078,b44cc9214de5f51897066da54a52b433a5677a13,9/12/2015,store,-34.60371374,-58.38158089,25146.39,1574.75,43,1
44103,10ddad8fab6a95e705504b228a5c4314a7a256e3,11/17/2015,apartment,-34.5638912,-58.4454157,25146.39,1574.75,1,13
45629,10ddad8fab6a95e705504b228a5c4314a7a256e3,11/17/2015,apartment,-34.5638912,-58.4454157,25146.39,1574.75,1,13
615,192139eb75d26b7827cd3f89794d013ed8442c66,2/19/2015,apartment,-34.58087167,-58.4137135,27265.03,1578.34,0,14
620,1848acb81b68b8d0ce8bf93f119fa1aa97560c97,2/13/2015,apartment,-34.5812208,-58.412347,27265.03,1578.34,0,14
1680,5ec62a857ae7eaf43c8a41f719453202daad3175,3/26/2015,apartment,-34.58247322,-58.43272188,27265.03,1578.34,0,14
1683,192139eb75d26b7827cd3f89794d013ed8442c66,2/19/2015,apartment,-34.58087167,-58.4137135,27265.03,1578.34,0,14
1686,1848acb81b68b8d0ce8bf93f119fa1aa97560c97,2/13/2015,apartment,-34.5812208,-58.412347,27265.03,1578.34,0,14
3779,192139eb75d26b7827cd3f89794d013ed8442c66,2/19/2015,apartment,-34.58087167,-58.4137135,27265.03,1578.34,0,14
