field_1,id_left,lat,lon,join_long,join_lat,join_object,join_id,join_name,join_comune,distance
"231329",628ba7ba13b1cd06f7ebad2b90ebe9d119d7986c,-34.5711496,-58.4232966,-58.4238540053459,-34.5751499833415,pharmacy,,,,0.00403903052705989
"231331",12291a59f89c6f861b4cec9c5852b953107311c7,-34.5711496,-58.4232966,-58.4238540053459,-34.5751499833415,pharmacy,,,,0.00403903052705989
"235779",ff21edbcd4f75904e4b8a9c58d5751b91eef27dd,-34.5711496,-58.4232966,-58.4238540053459,-34.5751499833415,pharmacy,,,,0.00403903052705989
"235781",863e24177e02a3b9d0aebe931bf4135b01fc06e1,-34.5711496,-58.4232966,-58.4238540053459,-34.5751499833415,pharmacy,,,,0.00403903052705989
"236112",1c21a4abcc28f04d22e7424721cae39bf43e56dc,-34.5739362,-58.4317414,-58.4326404083668,-34.5732312422702,pharmacy,,,"14",0.00114244537917388
"236117",634176dd733534be8eddcafb9c4677b2c02ca367,-34.5711496,-58.4232966,-58.4238540053459,-34.5751499833415,pharmacy,,,,0.00403903052705989
"236712",4822edc13731a570b8a38d45c8c9266b3b88c3c5,-34.5723088,-58.4308682,-58.4314785247239,-34.5708803245326,pharmacy,,,"14",0.00155339577363862
"236974",f40be105689a7fd9320fdaef54c7c85aa0229bc6,-34.5711496,-58.4232966,-58.4238540053459,-34.5751499833415,pharmacy,,,,0.00403903052705989
"236976",a8818c5afdd7a8fd4762eb2bb53917e047fcb681,-34.5711496,-58.4232966,-58.4238540053459,-34.5751499833415,pharmacy,,,,0.00403903052705989
"237313",3848ac9dea9a88e7f5af4612d1d8809641e482ff,-34.5711496,-58.4232966,-58.4238540053459,-34.5751499833415,pharmacy,,,,0.00403903052705989
"237316",1be3d5ac248db5e3d11ea936ad34833e336b8b18,-34.5711496,-58.4232966,-58.4238540053459,-34.5751499833415,pharmacy,,,,0.00403903052705989
"239423",7c2f476c92255f44fc9f5ec399aeb4280a9c1461,-34.5711496,-58.4232966,-58.4238540053459,-34.5751499833415,pharmacy,,,,0.00403903052705989
"240635",20d4528e64b7436b8c623384d1176efe69f5003c,-34.5711496,-58.4232966,-58.4238540053459,-34.5751499833415,pharmacy,,,,0.00403903052705989
"242181",a08209a9564e3eeb8e951678109072d8b51099e2,-34.5711496,-58.4232966,-58.4238540053459,-34.5751499833415,pharmacy,,,,0.00403903052705989
"245050",6f7b69eda65296b230de85cb14e1ac481216d018,-34.5711496,-58.4232966,-58.4238540053459,-34.5751499833415,pharmacy,,,,0.00403903052705989
"245220",d36b8b4eb1063712c8c2b9b93fdbe9c01616e71d,-34.5711496,-58.4232966,-58.4238540053459,-34.5751499833415,pharmacy,,,,0.00403903052705989
"245245",5daf3a5501b6802ad687427e8f04849bc3ecd87c,-34.5711496,-58.4232966,-58.4238540053459,-34.5751499833415,pharmacy,,,,0.00403903052705989
"245542",0de0e0dfc279ee371c63931363dcab9d46cdbe88,-34.5711496,-58.4232966,-58.4238540053459,-34.5751499833415,pharmacy,,,,0.00403903052705989
"245856",754db56d4ef9d65e548cbb4e6c8a3d1a9e92a034,-34.5711496,-58.4232966,-58.4238540053459,-34.5751499833415,pharmacy,,,,0.00403903052705989
"246901",366a8b0e7eef893d44f9a81b5650b0caddf1137c,-34.5711496,-58.4232966,-58.4238540053459,-34.5751499833415,pharmacy,,,,0.00403903052705989
"249383",d2a60aa4dad827f82d47b5480e7e0b61633fb4ba,-34.5711496,-58.4232966,-58.4238540053459,-34.5751499833415,pharmacy,,,,0.00403903052705989
"250090",598aa1cfa570abf55c69e583f9dbdfb003731a4c,-34.5711496,-58.4232966,-58.4238540053459,-34.5751499833415,pharmacy,,,,0.00403903052705989
"250909",82e355342d2f837f752db83d49bc6ec53834f393,-34.5711496,-58.4232966,-58.4238540053459,-34.5751499833415,pharmacy,,,,0.00403903052705989
"252339",908b3340071bcb2a43716f4fbdf2df1783b0a2f7,-34.5711496,-58.4232966,-58.4238540053459,-34.5751499833415,pharmacy,,,,0.00403903052705989
"253230",0fb120bd33ef3510b3af757e0d888fcc7e11602f,-34.5711496,-58.4232966,-58.4238540053459,-34.5751499833415,pharmacy,,,,0.00403903052705989
"254373",569530a5d92d19d1e0370a52a8b8f1b4f0b9531f,-34.5711496,-58.4232966,-58.4238540053459,-34.5751499833415,pharmacy,,,,0.00403903052705989
"254834",f6fcfe459bd8b0270717f4640b37c13161d21f0c,-34.5711496,-58.4232966,-58.4238540053459,-34.5751499833415,pharmacy,,,,0.00403903052705989
"255227",28fc0e0a2f06a520a02cec6088057652520c9665,-34.5711496,-58.4232966,-58.4238540053459,-34.5751499833415,pharmacy,,,,0.00403903052705989
"256484",6aece1dec5f538675d8dc2d37331329922dd3f6f,-34.5711496,-58.4232966,-58.4238540053459,-34.5751499833415,pharmacy,,,,0.00403903052705989
"257274",4af67385321f66a62577f1c634a5fcd0d7426b66,-34.5711496,-58.4232966,-58.4238540053459,-34.5751499833415,pharmacy,,,,0.00403903052705989
"257350",22517bce94b8c58aee0b4386026d73aeac00d0d9,-34.5711496,-58.4232966,-58.4238540053459,-34.5751499833415,pharmacy,,,,0.00403903052705989
"258933",f837f7f401fdaaff693a8ff086acb76902a5a349,-34.5711496,-58.4232966,-58.4238540053459,-34.5751499833415,pharmacy,,,,0.00403903052705989
"258939",dde43d3715bcaf669b0166c1427ee1445e6d97b7,-34.5711496,-58.4232966,-58.4238540053459,-34.5751499833415,pharmacy,,,,0.00403903052705989
"259705",aa73633916cd59b0e2e161704563f5e26478ad1b,-34.5711496,-58.4232966,-58.4238540053459,-34.5751499833415,pharmacy,,,,0.00403903052705989
"259755",d76ea34be5d830aea036503540b4d52cf87674f4,-34.5711496,-58.4232966,-58.4238540053459,-34.5751499833415,pharmacy,,,,0.00403903052705989
"259767",180ac5fc0f9629c431d19c2008abf96ce65e593a,-34.5711496,-58.4232966,-58.4238540053459,-34.5751499833415,pharmacy,,,,0.00403903052705989
"259785",cd80f5becb7f9cf354d9d704ffd175c87de6f78c,-34.5711496,-58.4232966,-58.4238540053459,-34.5751499833415,pharmacy,,,,0.00403903052705989
"259987",94eb33441f08b795efb6d374b24503f39741faa9,-34.5711496,-58.4232966,-58.4238540053459,-34.5751499833415,pharmacy,,,,0.00403903052705989
"260622",a4e0e1af609caa48ada60793fba770bc10c54573,-34.5711496,-58.4232966,-58.4238540053459,-34.5751499833415,pharmacy,,,,0.00403903052705989
"2985",f2c01f1096ebafdf43451a8a5d29d9b158f5acfe,-34.5696156425,-58.4266620589,-58.4263917840719,-34.5738471175917,pharmacy,,,,0.00424009786849133
"18577",9d36c4584e5d425835f7aed47ef290f542133a1b,-34.57053134,-58.4313464556,-58.4314785247239,-34.5708803245326,pharmacy,,,"14",0.000373138657177213
"22115",6f78f485b305c15462d4d546d9ae60dd1181188e,-34.57053134,-58.4313464556,-58.4314785247239,-34.5708803245326,pharmacy,,,"14",0.000373138657177213
"25817",b59ad5d8e7631758601db5351ac8cb7ba2825cc3,-34.5707240949,-58.4247592203,-58.4263917840719,-34.5738471175917,pharmacy,,,,0.00352399421142964
"44214",13a0e2cc5ec1f88991415e6863d583e546939e94,-34.5696156425,-58.4266620589,-58.4263917840719,-34.5738471175917,pharmacy,,,,0.00424009786849133
"49548",e58e21ffd68255a3d58e6867457cbffa4140961b,-34.5723595555,-58.4298015036,-58.4314785247239,-34.5708803245326,pharmacy,,,"14",0.00223618516785333
"49604",21af5a7273d2d6d6412bd311fedb0e3ac14d495d,-34.5723595555,-58.4298015036,-58.4314785247239,-34.5708803245326,pharmacy,,,"14",0.00223618516785333
"49686",6fc0d1d0ece0761d2f05dbabb224cc5e2e78ae99,-34.5723595555,-58.4298015036,-58.4314785247239,-34.5708803245326,pharmacy,,,"14",0.00223618516785333
"71029",23da5ef9d6ba154a5bf2556afbc209172e32fe6b,-34.56986,-58.428705,-58.4314785247239,-34.5708803245326,pharmacy,,,"14",0.00295524982799678
"89004",30862547f5b2d2f7f1e08571e64a9051f30ff578,-34.568178,-58.42891,-58.4314785247239,-34.5708803245326,pharmacy,,,"14",0.00372825389918667
"90476",3ba1bdf65b0193a41e462b9b9a66735aa58a1071,-34.5711748,-58.4304102,-58.4314785247239,-34.5708803245326,pharmacy,,,"14",0.00110816673681482
"110573",9b238fb75b2552335e60ea8b89b2ae8518939e3d,-34.5708814,-58.4309307,-58.4314785247239,-34.5708803245326,pharmacy,,,"14",0.00054782577955157
"118338",483bfca6f11223f3f445f3db3f670b889925136d,-34.5699355,-58.4310527,-58.4314785247239,-34.5708803245326,pharmacy,,,"14",0.00103634940675946
"127799",e1cf36d12e96217a6e3f17ff51d7f5cff8c7ef86,-34.5710168,-58.430689,-58.4314785247239,-34.5708803245326,pharmacy,,,"14",0.000801233326096802
"128032",bd0f6e6484e03412d128bbe4474de0d5d7b7826c,-34.5726466,-58.430124,-58.4314785247239,-34.5708803245326,pharmacy,,,"14",0.00222586303585485
"128033",4f2a9d5f789552f4030cd0dcfa405810c5cdba69,-34.570155,-58.429931,-58.4314785247239,-34.5708803245326,pharmacy,,,"14",0.00170907239421475
"128042",734ad5da39853851740b6eafe5ef667207f11a36,-34.5726466,-58.430124,-58.4314785247239,-34.5708803245326,pharmacy,,,"14",0.00222586303585485
"128069",3d94cc3303b4f7e2f14de40191c4f50cf4aa1ea2,-34.5726466,-58.430124,-58.4314785247239,-34.5708803245326,pharmacy,,,"14",0.00222586303585485
"132356",79fdf8ef065fff3fa6832cdf9aab7da4d39057a2,-34.5693392,-58.4313457,-58.4314785247239,-34.5708803245326,pharmacy,,,"14",0.00154683781705148
"133554",3195219ce2ca93071db215a83fce997d5831025d,-34.571514,-58.429413,-58.4314785247239,-34.5708803245326,pharmacy,,,"14",0.00216054090056383
"154265",8c043c1be6b4c0ef267c0c3ba9b90009fe2a9fbe,-34.5693392,-58.4313457,-58.4314785247239,-34.5708803245326,pharmacy,,,"14",0.00154683781705148
"161085",2a4dd972f1f4cf33efaa29ad17b53f487ad9bc08,-34.5693392,-58.4313457,-58.4314785247239,-34.5708803245326,pharmacy,,,"14",0.00154683781705148
"162555",d14d0a01291cd5a530595f61652cda93956ebf10,-34.5693392,-58.4313457,-58.4314785247239,-34.5708803245326,pharmacy,,,"14",0.00154683781705148
"174715",d439187e42c033d9e79ca46650c0539a4bc36c3b,-34.5728656431,-58.4296634329,-58.4314785247239,-34.5708803245326,pharmacy,,,"14",0.00268999036118167
"176525",4ae5384fec394f5b4e62f6fb2db50127d43e699a,-34.572298,-58.4297966,-58.4314785247239,-34.5708803245326,pharmacy,,,"14",0.00219969873112366
"176526",891aee15c41a8d1f75cf0fc9550ba9d76631640e,-34.572298,-58.4297966,-58.4314785247239,-34.5708803245326,pharmacy,,,"14",0.00219969873112366
"176527",2743113478e6150973069a43ac00d4a62804ed4d,-34.572298,-58.4297966,-58.4314785247239,-34.5708803245326,pharmacy,,,"14",0.00219969873112366
"177256",abfe280db5edfa47dfa5537ab7913c24b3bfd910,-34.5723217,-58.4298175,-58.4314785247239,-34.5708803245326,pharmacy,,,"14",0.00219921949141368
"177257",7e93db291c28ab91a87f085aa10e57aaf7529f48,-34.5723217,-58.4298175,-58.4314785247239,-34.5708803245326,pharmacy,,,"14",0.00219921949141368
"177258",2d7bcae4b3c655253ef376f78fbf9573385ee9f0,-34.5723217,-58.4298175,-58.4314785247239,-34.5708803245326,pharmacy,,,"14",0.00219921949141368
"179841",903ea39dc3eb424719015c9b7d7eec202105e907,-34.5698243,-58.4309175,-58.4314785247239,-34.5708803245326,pharmacy,,,"14",0.00119579954603259
"179859",26fadac00a06e18a3581663d9a55dad4c53aec35,-34.5718963,-58.4294656,-58.4314785247239,-34.5708803245326,pharmacy,,,"14",0.00225478870284269
"180408",96a44301c6be59b4cd56a5fa0c12b7fda282c0bb,-34.571285,-58.430121,-58.4314785247239,-34.5708803245326,pharmacy,,,"14",0.00141655766204948
"181112",a010bfc32486091e016c4b308ce0c719c5b43c8c,-34.5718963,-58.4294656,-58.4314785247239,-34.5708803245326,pharmacy,,,"14",0.00225478870284269
"194194",4e62d38cb2a82b0f67f74554fa255af054446bd8,-34.5693392,-58.4313457,-58.4314785247239,-34.5708803245326,pharmacy,,,"14",0.00154683781705148
"200406",ff95b041cf7e550495d7b06e3c16f26bde8a0d62,-34.5711556,-58.4304274,-58.4314785247239,-34.5708803245326,pharmacy,,,"14",0.00108657248637592
"203581",a43c958843de70e8739ad17eedb98f5d8a7e4abb,-34.5699181,-58.4307908,-58.4314785247239,-34.5708803245326,pharmacy,,,"14",0.00118272623502017
"204161",d54a421a6fb3cf6c7f2ff1a4b57afdda5ddac49d,-34.5693392,-58.4313457,-58.4314785247239,-34.5708803245326,pharmacy,,,"14",0.00154683781705148
"207654",fd009e7c445ab2e51634d32cae5d259ebdb2ab58,-34.571904,-58.429437,-58.4314785247239,-34.5708803245326,pharmacy,,,"14",0.00228379829688167
"217658",a1b3ae3fd9a53e003a69211c8fecf32ab0aacb2f,-34.571744,-58.429413,-58.4314785247239,-34.5708803245326,pharmacy,,,"14",0.00223882283756792
"232778",b1d88d16fc05ac618044c0ec7436c64fd65099c8,-34.5710646,-58.4305511,-58.4314785247239,-34.5708803245326,pharmacy,,,"14",0.000945554898660714
"239692",ebcf686eacbab5d6486c5355028b7ba6c91e7776,-34.5723217,-58.4298175,-58.4314785247239,-34.5708803245326,pharmacy,,,"14",0.00219921949141368
"241029",601f3ef8b43f40f9f5e265204ec2ca0c0058b117,-34.568293,-58.430147,-58.4314785247239,-34.5708803245326,pharmacy,,,"14",0.00290984644395267
"250975",a211ded3fda06daa13fe25c52d9a0002be44e77f,-34.572323,-58.4297952,-58.4314785247239,-34.5708803245326,pharmacy,,,"14",0.00221695616336665
"2991",1cd812ae98297e11ff6ec544ea4dd1fb882612ac,-34.585630731,-58.4098505054,-58.4083478900878,-34.5869515524633,pharmacy,,,"2",0.00200060543694991
"3021",0f12d3d4dea903becdfef9339033c1eef767a32c,-34.5860978906,-58.4089266665,-58.4083478900878,-34.5869515524633,pharmacy,,,"2",0.00103136836879653
"15758",66bd257bd9a380d0d63ecb9197545d180e4d5995,-34.586748012,-58.4085407678,-58.4083478900878,-34.5869515524633,pharmacy,,,"2",0.000280411362216869
"44495",904544246480dc86f9cead154a714a325155ba05,-34.5875365,-58.4090619,-58.408954953053,-34.5877726336258,pharmacy,,,"2",0.000259223337500494
"49574",e5990f66eaa295080b9837668ca42da5d2024751,-34.5868539,-58.408543,-58.4083478900878,-34.5869515524633,pharmacy,,,"2",0.000218183137354313
"54976",56b6d36b798fc5bcdfe3f6dcbb9fce2f6960308b,-34.5856444,-58.4096569,-58.4083478900878,-34.5869515524633,pharmacy,,,"2",0.00184990662265881
"79687",f8a8f2590cac73084fa0360e7b17e7015cca2f4b,-34.5855721,-58.4099218,-58.4083478900878,-34.5869515524633,pharmacy,,,"2",0.00209286442709621
"102569",03419ec4250ca01667ede1c39692bc8803a9fcc4,-34.5855556,-58.4099243,-58.4083478900878,-34.5869515524633,pharmacy,,,"2",0.00210564752298192
"115420",ac3833c663cfea402b4122bd539f4316a5a8214f,-34.5871259,-58.4087513,-58.4083478900878,-34.5869515524633,pharmacy,,,"2",0.000439473117271977
"126894",43d54af8fe49319f414ad96b4f091592cec0edc7,-34.5875508,-58.4090324,-58.408954953053,-34.5877726336258,pharmacy,,,"2",0.000234964225226205
"131872",f96733124e43881f115d4f4ec1ef644219c8f37a,-34.5871843,-58.4095851,-58.408954953053,-34.5877726336258,pharmacy,,,"2",0.000862103027522652
"151575",8d28e1fe16a37015f28a71d9bc4cfa2019eaedb4,-34.5863267655,-58.4082099693,-58.4083478900878,-34.5869515524633,pharmacy,,,"2",0.000639828799920929
"152039",ff86dff857ab157242cc81004ea3b64bc6a5e29c,-34.5875508,-58.4090324,-58.408954953053,-34.5877726336258,pharmacy,,,"2",0.000234964225226205
"152040",840a274e7e74b67e046432056f46f17957125ed2,-34.5875508,-58.4090324,-58.408954953053,-34.5877726336258,pharmacy,,,"2",0.000234964225226205
"153568",887f802329dd9b0f6cfc52047d619d8ec54a839d,-34.5856304422,-58.409853218,-58.4083478900878,-34.5869515524633,pharmacy,,,"2",0.00200283410472145
"159505",3fe1196e6286b83efa0746ccebd8a4109fe11c72,-34.5864247079,-58.4083500983,-58.4083478900878,-34.5869515524633,pharmacy,,,"2",0.000526849191017798
"163808",87b57fb6f757de83d2df2986c45763f5da03092d,-34.587044,-58.4086948,-58.4083478900878,-34.5869515524633,pharmacy,,,"2",0.000359016760363418
"165277",22d3d7f2f98c3165746b0090804954611d700e0d,-34.5875508,-58.4090324,-58.408954953053,-34.5877726336258,pharmacy,,,"2",0.000234964225226205
"170653",3edee908589287a8e1d8bd32242f05fbc5e62e48,-34.5871788,-58.4087878,-58.4083478900878,-34.5869515524633,pharmacy,,,"2",0.000495138539996609
"173763",a9dbed1fd51210f2dad98caf770eb58730293f35,-34.5863091,-58.4082958,-58.4083478900878,-34.5869515524633,pharmacy,,,"2",0.000644560737900601
"177191",776b9a0fe25a9314eff018bf19b35cf102201192,-34.587044,-58.4086948,-58.4083478900878,-34.5869515524633,pharmacy,,,"2",0.000359016760363418
"177605",ff363d5633567e614b65359726bbafde2791ddb5,-34.5871274,-58.4093541,-58.408954953053,-34.5877726336258,pharmacy,,,"2",0.000758712539210472
"180397",27d3bf9e7f15dcfb2b3d48971600407876dcc896,-34.5867384,-58.4084842,-58.4083478900878,-34.5869515524633,pharmacy,,,"2",0.00025301060210223
"181432",a0cd0ebcbd660e6d6146327ebe92875f13f6c81f,-34.5875508,-58.4090324,-58.408954953053,-34.5877726336258,pharmacy,,,"2",0.000234964225226205
"203771",eb8eedea165d7756b0a707a4c875721cf89dfbae,-34.5869748,-58.4099042,-58.408954953053,-34.5877726336258,pharmacy,,,"2",0.00124000333098542
"211529",f74552f910415a456908ba3a04f0ed1b992e30b3,-34.5875508,-58.4090324,-58.408954953053,-34.5877726336258,pharmacy,,,"2",0.000234964225226205
"211532",e4a3fa85cffe7ea92672d36cb66bcb405305f18b,-34.5875508,-58.4090324,-58.408954953053,-34.5877726336258,pharmacy,,,"2",0.000234964225226205
"228457",8e5a0446539207c508ce44cbb0f3499420d2257e,-34.5875508,-58.4090324,-58.408954953053,-34.5877726336258,pharmacy,,,"2",0.000234964225226205
"228458",86c5f3257a94cf14b0ee4e8f3a29ae27b83d9bd7,-34.5875508,-58.4090324,-58.408954953053,-34.5877726336258,pharmacy,,,"2",0.000234964225226205
"245858",08120ca5f8ad044d9b7783ababfb28244eaf6779,-34.5875508,-58.4090324,-58.408954953053,-34.5877726336258,pharmacy,,,"2",0.000234964225226205
"257421",adf3f25417d25ff5d4a66195b585c8b184f99e1f,-34.586902288,-58.4096877381,-58.408954953053,-34.5877726336258,pharmacy,,,"2",0.00113775016301957
"2992",0dcb0403992699dbcc595d0b3845c2d5ce85048d,-34.5856146916,-58.4255108072,-58.424482945394,-34.584632969277,pharmacy,,,"14",0.00142136505223753
"112861",10406cf3039a0e5831056d4d37293c6102eaf2ef,-34.5862892,-58.4245082,-58.4256441436883,-34.5872377766862,community health and action center,"27",Centro de Salud Nivel 1 Palermo 2 (CeSAC NÂ° 26),"14",0.00147992087375678
"125995",730dfe2d2ea211c3af5371a87ca2a97c926632ff,-34.58522,-58.426652,-58.424482945394,-34.584632969277,pharmacy,,,"14",0.0022470876604136
"126233",53a59c66f14b43cb0fee3ea128dea58450da0de4,-34.58522,-58.426652,-58.424482945394,-34.584632969277,pharmacy,,,"14",0.0022470876604136
"141064",df29f74ff098529db9d1c883b403f40804c4980c,-34.58522,-58.426652,-58.424482945394,-34.584632969277,pharmacy,,,"14",0.0022470876604136
"155203",207e78fa0188a9fba6770a3813e17ac6f598644b,-34.5860349,-58.4260851,-58.4256441436883,-34.5872377766862,community health and action center,"27",Centro de Salud Nivel 1 Palermo 2 (CeSAC NÂ° 26),"14",0.00128115369531979
"164042",c35190f1481e7f82354c4edcfec82576d07193c4,-34.58522,-58.426652,-58.424482945394,-34.584632969277,pharmacy,,,"14",0.0022470876604136
"164790",be8360c887d07eb8eee94a575d11d0a5143573c8,-34.58522,-58.426652,-58.424482945394,-34.584632969277,pharmacy,,,"14",0.0022470876604136
"164893",da74f2a80c7a70e60d59ec185c13136d380a8d90,-34.58522,-58.426652,-58.424482945394,-34.584632969277,pharmacy,,,"14",0.0022470876604136
"179868",c752ddff456256626573b9d2a8c944cb6a16346a,-34.58522,-58.426652,-58.424482945394,-34.584632969277,pharmacy,,,"14",0.0022470876604136
"180918",4590ab335f288602d31635b5936ef7c3ad3748c8,-34.58522,-58.426652,-58.424482945394,-34.584632969277,pharmacy,,,"14",0.0022470876604136
"181105",1f8c8603ffe853b58b441b58f0cd0b0865a6a4ba,-34.58522,-58.426652,-58.424482945394,-34.584632969277,pharmacy,,,"14",0.0022470876604136
"181106",2f10f23fe31de325f23ad26a6c13bb2f7c2bd11a,-34.58522,-58.426652,-58.424482945394,-34.584632969277,pharmacy,,,"14",0.0022470876604136
"186779",6823c159b1e1caf2bd5b5344d0088d347315df5a,-34.5861724,-58.4248233,-58.4256441436883,-34.5872377766862,community health and action center,"27",Centro de Salud Nivel 1 Palermo 2 (CeSAC NÂ° 26),"14",0.0013449207575682
"196442",8311059bbe49254c7e6c5ff9641848d0ea00f6ca,-34.58522,-58.426652,-58.424482945394,-34.584632969277,pharmacy,,,"14",0.0022470876604136
"2994",63b71aec7762fd426a0c60953f250546c0645bb1,-34.5818756,-58.4300261,-58.4293115257234,-34.5809679428827,private health center,,SANATORIO DE LOS ARCOS,"14",0.00115518736115211
"10584",fddc589d18dc92d64800fb3ff0f0cae13fd5e604,-34.5835757199,-58.43124194,-58.4293115257234,-34.5809679428827,private health center,,SANATORIO DE LOS ARCOS,"14",0.00324453390354302
"15390",9f68cd5bf8318d6b2d8938bd678852561e29e29e,-34.5818979,-58.4300013,-58.4293115257234,-34.5809679428827,private health center,,SANATORIO DE LOS ARCOS,"14",0.00115784661880089
"34720",c149433a194c4b0b7233c262a0898a113f7e696c,-34.584063709,-58.4287355798,-58.4293115257234,-34.5809679428827,private health center,,SANATORIO DE LOS ARCOS,"14",0.00314888576478903
"80413",6cd174d9a243c21addcc1a833d8bbf5d0feada83,-34.5848406,-58.433053,-58.4377954960407,-34.5840075491789,pharmacy,,,"14",0.00481510564438385
"104912",a8546972fe82bc95a88d3c26237376d331af64cb,-34.5818875,-58.4300147,-58.4293115257234,-34.5809679428827,private health center,,SANATORIO DE LOS ARCOS,"14",0.00115760068903338
"108620",9150fba79944213a1ee9a07cc0fc2c14b110359a,-34.5824025,-58.4273048,-58.4293115257234,-34.5809679428827,private health center,,SANATORIO DE LOS ARCOS,"14",0.00246675946370309
"113056",e60538d5ffad4e1218a2ba566f87087b917430ce,-34.5824025,-58.4273048,-58.4293115257234,-34.5809679428827,private health center,,SANATORIO DE LOS ARCOS,"14",0.00246675946370309
"128746",8d28938cbbbf31a99ff184b9be13f255e1005235,-34.5834204,-58.4280924,-58.4293115257234,-34.5809679428827,private health center,,SANATORIO DE LOS ARCOS,"14",0.00273876129694124
"133628",5633d15711377b4c4fafa1223db40176e3aefdd4,-34.5833669,-58.4280452,-58.4293115257234,-34.5809679428827,private health center,,SANATORIO DE LOS ARCOS,"14",0.00271266955016121
"135043",4f9767a61a29eaf55ac19526beabad7603b5c04d,-34.5853916857,-58.4345851095,-58.4377954960407,-34.5840075491789,pharmacy,,,"14",0.00349605715768013
"137700",412415b6d657119b1de798d70b58e37f9b3410f2,-34.5834204,-58.4280924,-58.4293115257234,-34.5809679428827,private health center,,SANATORIO DE LOS ARCOS,"14",0.00273876129694124
"139340",aa50a27d78127367a76e8b78c7bab4e6f3ff23ee,-34.5834204,-58.4280924,-58.4293115257234,-34.5809679428827,private health center,,SANATORIO DE LOS ARCOS,"14",0.00273876129694124
"141790",17bae1295501e460feaa4e1594540d00d5a44ebc,-34.5818015592,-58.4280124211,-58.4293115257234,-34.5809679428827,private health center,,SANATORIO DE LOS ARCOS,"14",0.00154356372949359
"159761",e66924616069e2a803b614257f0d1cb1e0b20763,-34.5822512,-58.4282708,-58.4293115257234,-34.5809679428827,private health center,,SANATORIO DE LOS ARCOS,"14",0.00165222845286235
"161456",da26c88c08643cd7dcdecb049dd40de3c038397a,-34.5834907086,-58.4282289643,-58.4293115257234,-34.5809679428827,private health center,,SANATORIO DE LOS ARCOS,"14",0.00274522969891723
"165946",8381cd3e3a849ec51b9aa01068d1c20e897d2591,-34.5818756,-58.4300261,-58.4293115257234,-34.5809679428827,private health center,,SANATORIO DE LOS ARCOS,"14",0.00115518736115211
"170609",63d8ef9831a586ec9e7a44d95a9ff02820393b9f,-34.5824540646,-58.4273026578,-58.4293115257234,-34.5809679428827,private health center,,SANATORIO DE LOS ARCOS,"14",0.00249882134061175
"175612",fded824c406bab306ef42a3a9cde36c549d3ce0c,-34.5824540646,-58.4273026578,-58.4293115257234,-34.5809679428827,private health center,,SANATORIO DE LOS ARCOS,"14",0.00249882134061175
"175796",a013315b96ea2420b2968ac4abde2e26d92a34d6,-34.5824540646,-58.4273026578,-58.4293115257234,-34.5809679428827,private health center,,SANATORIO DE LOS ARCOS,"14",0.00249882134061175
"175814",2fd4074581947ea2afdb1a7cf67549dc467fef42,-34.5834184,-58.428318,-58.4293115257234,-34.5809679428827,private health center,,SANATORIO DE LOS ARCOS,"14",0.00264420752717428
"177052",b2e01fec17110e1e76268687e1d2337558a71552,-34.5822192251,-58.4301845842,-58.4293115257234,-34.5809679428827,private health center,,SANATORIO DE LOS ARCOS,"14",0.00152575826751922
"191303",825d35fec15c6270ef4c7ba530e2ba7f11001f19,-34.5834184,-58.428318,-58.4293115257234,-34.5809679428827,private health center,,SANATORIO DE LOS ARCOS,"14",0.00264420752717428
"193755",c2ca1b92db2c82fafc9b7d3b40c997b74c4082d7,-34.5842514,-58.4301758,-58.4293115257234,-34.5809679428827,private health center,,SANATORIO DE LOS ARCOS,"14",0.00339529979034547
