barrio,date,count,mean,count 10th percentile,count 90th percentile,min,max,std
6,2017-11-30,199,163472.57788944725,9.0,2.0,60000.0,980000.0,107976.9153276732
6,2017-12-31,91,184563.33032967037,4.0,3.0,5724.06,960000.0,135289.0650047517
6,2018-01-31,66,171145.92287878788,3.0,2.0,21648.0,700000.0,112988.75413320721
6,2018-02-28,1,270000.0,0.0,0.0,270000.0,270000.0,
7,2014-07-31,1,63000.0,1.0,0.0,63000.0,63000.0,
7,2014-08-31,1,64900.0,1.0,0.0,64900.0,64900.0,
7,2014-09-30,1,120000.0,0.0,0.0,120000.0,120000.0,
7,2014-10-31,4,151000.0,0.0,0.0,105000.0,259000.0,72461.48402197313
7,2014-11-30,11,138681.45454545456,1.0,0.0,64000.0,298000.0,65239.79293401174
7,2014-12-31,1,99000.0,0.0,0.0,99000.0,99000.0,
7,2015-02-28,6,199666.66666666666,1.0,0.0,60000.0,370000.0,124742.4012381783
7,2015-03-31,2,262500.0,1.0,0.0,75000.0,450000.0,265165.04294495535
7,2015-04-30,29,108948.27586206897,10.0,0.0,55000.0,210000.0,46551.88058722114
7,2015-05-31,10,277570.0,2.0,0.0,66000.0,470000.0,181277.45493211964
7,2015-06-30,21,140429.88904761904,14.0,2.0,61522.25,700000.0,188442.69944977164
7,2015-07-31,11,197545.45454545456,3.0,0.0,69000.0,405000.0,139518.71819678077
7,2015-08-31,14,177635.7142857143,3.0,0.0,62000.0,470000.0,161785.0549679698
7,2015-09-30,23,163858.89086956522,2.0,0.0,6254.49,275000.0,76423.14557599864
7,2015-10-31,32,125812.5,5.0,0.0,65000.0,245000.0,50447.3136213704
7,2015-11-30,29,108051.72413793103,9.0,0.0,68000.0,155000.0,33437.66717650764
7,2015-12-31,17,145011.76470588235,6.0,0.0,49500.0,227000.0,73388.8520344962
7,2016-01-31,11,152454.54545454544,2.0,0.0,73000.0,360000.0,104992.72702084048
7,2016-02-29,10,139900.0,0.0,0.0,90000.0,263000.0,66195.75347239261
7,2016-03-31,15,338933.3333333333,2.0,4.0,73000.0,900000.0,352774.4051832289
7,2016-04-30,32,149562.5,5.0,0.0,27000.0,440000.0,85929.33612248853
7,2016-05-31,7,146571.42857142858,1.0,0.0,70000.0,350000.0,98427.39649585568
7,2016-06-30,21,163638.09523809524,4.0,0.0,65000.0,349000.0,107091.7852880905
7,2016-07-31,14,170142.85714285713,3.0,0.0,71000.0,380000.0,110544.70529216615
7,2016-08-31,13,171300.0,1.0,0.0,69000.0,350000.0,87898.86233621002
7,2016-09-30,30,194005.54733333332,5.0,1.0,5166.42,650000.0,149409.0220251025
7,2016-10-31,24,170729.16666666666,3.0,1.0,69500.0,530000.0,107644.6427478806
7,2016-11-30,71,108158.92816901409,26.0,0.0,36684.0,395000.0,87125.4950434974
7,2016-12-31,27,320888.8888888889,1.0,7.0,72000.0,730000.0,241634.2330136659
7,2017-01-31,33,182751.8403030303,4.0,0.0,63671.09,468000.0,101658.92734014374
7,2017-02-28,112,102561.29910714287,63.0,0.0,59117.09,390000.0,73697.03118767009
7,2017-03-31,64,140155.0521875,11.0,0.0,60000.0,435000.0,92826.34912656143
7,2017-04-30,165,125422.71503030308,44.0,2.0,56728.63,500000.0,85485.92480492333
7,2017-05-31,157,164923.57216560512,30.0,5.0,66000.0,560000.0,112187.24015059909
7,2017-06-30,136,138048.14845588233,18.0,5.0,54300.0,525000.0,94634.1713849323
7,2017-07-31,256,222402.59835937503,19.0,17.0,54300.0,2809708.0,264998.36411800905
7,2017-08-31,17,178276.4705882353,2.0,1.0,60000.0,500000.0,118280.26319620997
7,2017-09-30,83,204293.97590361445,1.0,5.0,46000.0,730000.0,146271.8562775405
7,2017-10-31,79,189017.51215189876,5.0,2.0,30983.46,1450000.0,215149.93110608103
7,2017-11-30,47,186814.89361702127,2.0,0.0,45000.0,430000.0,113205.1004741306
7,2017-12-31,12,232583.33333333334,1.0,1.0,67000.0,599000.0,147274.30087075508
7,2018-01-31,9,192777.77777777778,1.0,0.0,65000.0,255000.0,77913.05695738325
8,2014-07-31,1,73000.0,1.0,0.0,73000.0,73000.0,
8,2014-08-31,7,141800.0,4.0,0.0,67900.0,333000.0,114058.04078041436
8,2014-09-30,11,115117.15363636363,3.0,0.0,49442.94,177000.0,48967.98524778721
8,2014-10-31,5,190980.0,1.0,0.0,62000.0,338000.0,128769.37524116517
8,2014-11-30,9,174111.11111111112,3.0,1.0,56000.0,600000.0,169157.06048259148
8,2014-12-31,6,193250.0,0.0,0.0,78000.0,379000.0,138036.86101907707
8,2015-01-31,11,86743.91727272728,2.0,0.0,61000.0,120000.0,15339.8795979591
8,2015-02-28,10,147208.28999999998,4.0,0.0,33182.9,300000.0,105181.4878120295
8,2015-03-31,17,128207.38235294117,1.0,0.0,54900.0,230000.0,42487.948397284745
8,2015-04-30,30,116484.75633333334,8.0,0.0,50000.0,390000.0,70292.42158267264
8,2015-05-31,20,120404.16,3.0,0.0,68000.0,200217.46,35103.41105163114
8,2015-06-30,31,132132.25806451612,7.0,0.0,67000.0,315000.0,70415.24166020108
8,2015-07-31,21,113506.57428571429,0.0,0.0,79500.0,210000.0,42779.55566966265
8,2015-08-31,39,164987.1794871795,0.0,0.0,89000.0,350000.0,69950.93460677758
8,2015-09-30,36,109933.27166666665,12.0,0.0,65000.0,250000.0,51170.93339192891
8,2015-10-31,51,171156.86274509804,3.0,0.0,70000.0,430000.0,104167.24486114041
8,2015-11-30,32,103680.149375,7.0,0.0,43137.77,137000.0,33172.010457401986
8,2015-12-31,18,111266.66666666667,5.0,0.0,57900.0,165000.0,40961.20115426304
8,2016-01-31,17,150805.88235294117,3.0,0.0,44900.0,385000.0,112167.14353247698
8,2016-02-29,31,133612.90322580645,6.0,2.0,56000.0,700000.0,153830.95211288586
8,2016-03-31,34,143900.0,12.0,2.0,46000.0,750000.0,163231.82993224793
8,2016-04-30,14,98992.85714285714,3.0,0.0,45000.0,165000.0,31811.716861407054
8,2016-05-31,16,99552.8475,6.0,0.0,28345.56,209000.0,46194.81186308083
8,2016-06-30,16,224618.75,2.0,2.0,49000.0,650000.0,181077.1629950429
8,2016-07-31,23,166065.21739130435,6.0,1.0,52000.0,580000.0,124305.15460933466
8,2016-08-31,15,339986.6666666667,2.0,2.0,47000.0,2400000.0,590734.2910875131
8,2016-09-30,38,123868.92578947368,6.0,0.0,6177.5,280000.0,58688.353019773844
8,2016-10-31,23,184456.52173913043,0.0,1.0,76500.0,950000.0,181301.5389446968
8,2016-11-30,61,132359.0,12.0,0.0,15000.0,400000.0,83900.62398059583
8,2016-12-31,25,175316.6384,3.0,2.0,18715.96,750000.0,165256.95581197846
8,2017-01-31,44,115589.87772727273,10.0,0.0,42900.0,295000.0,56975.14829905832
8,2017-02-28,41,115951.21951219512,9.0,0.0,43000.0,240000.0,46361.05651271991
8,2017-03-31,78,140233.31205128206,16.0,0.0,55000.0,375000.0,77432.51799762023
8,2017-04-30,131,158858.24877862594,11.0,4.0,5608.36,540000.0,99217.05775743994
8,2017-05-31,249,159842.5702811245,48.0,7.0,43000.0,580000.0,110302.59020653249
8,2017-06-30,167,124786.58850299403,26.0,0.0,5480.14,379000.0,60886.52728210856
8,2017-07-31,195,160545.12820512822,20.0,4.0,50000.0,2500000.0,191089.68400829672
8,2017-08-31,18,427222.22222222225,2.0,2.0,60000.0,2500000.0,759673.4248466907
8,2017-09-30,148,122108.1081081081,24.0,0.0,21500.0,318000.0,57754.18177104283
8,2017-10-31,135,176281.8580740741,30.0,6.0,10150.84,765000.0,143065.1998564705
8,2017-11-30,31,133083.87096774194,1.0,0.0,75000.0,275000.0,52464.03273846564
8,2017-12-31,18,139545.52944444446,2.0,0.0,8819.53,242000.0,52192.85387566752
8,2018-01-31,15,118600.0,4.0,0.0,20000.0,310000.0,83093.5789164413
9,2014-07-31,7,71142.85714285714,6.0,0.0,60000.0,85000.0,7904.18816047483
9,2014-08-31,8,164750.0,2.0,0.0,60000.0,360000.0,123210.33119948064
9,2014-09-30,19,83736.84210526316,8.0,0.0,68000.0,155000.0,18357.081907001204
9,2014-10-31,3,119333.33333333333,0.0,0.0,84000.0,159000.0,37687.309977409284
9,2014-11-30,4,144625.0,1.0,0.0,73500.0,210000.0,55861.99513085798
9,2014-12-31,5,136600.0,1.0,0.0,60000.0,250000.0,69841.24855699531
9,2015-01-31,7,242857.14285714287,1.0,1.0,74000.0,500000.0,128101.19511728291
9,2015-02-28,8,232750.0,2.0,1.0,68000.0,850000.0,259944.36217885438
9,2015-03-31,7,154428.57142857142,0.0,0.0,125000.0,185000.0,22493.38527106093
9,2015-04-30,34,99847.05882352941,11.0,0.0,55000.0,198000.0,33048.964915658624
9,2015-05-31,29,112233.62137931035,6.0,0.0,57900.0,340000.0,52580.95047781962
9,2015-06-30,73,110196.90410958904,12.0,0.0,58000.0,329751.0,56077.167623969624
9,2015-07-31,21,185077.61904761905,0.0,0.0,104000.0,296210.0,70931.25748954139
9,2015-08-31,74,131982.43243243243,16.0,0.0,65000.0,350000.0,68044.32551725465
9,2015-09-30,19,105163.43947368421,2.0,0.0,59000.0,141000.0,25306.662527921486
9,2015-10-31,105,147258.2857142857,6.0,0.0,67000.0,412000.0,81584.18644444644
9,2015-11-30,27,147962.96296296295,4.0,0.0,65900.0,450000.0,113356.98596825107
9,2015-12-31,79,217086.07594936708,0.0,3.0,83000.0,550000.0,106124.14444604213
9,2016-01-31,37,185252.43243243243,6.0,4.0,62000.0,890000.0,208015.19856418352
9,2016-02-29,44,138059.0909090909,9.0,0.0,57000.0,251000.0,69250.1845121606
9,2016-03-31,30,184741.58333333334,6.0,0.0,57900.0,339000.0,102685.86665294628
9,2016-04-30,15,170066.66666666666,0.0,1.0,92000.0,504100.0,107975.61012076931
9,2016-05-31,16,155606.25,0.0,0.0,83000.0,353000.0,93639.29708372086
9,2016-06-30,22,114956.01954545453,1.0,0.0,65000.0,205976.75,33116.88275146258
9,2016-07-31,24,158033.11458333334,3.0,1.0,56900.0,600000.0,115026.01696435754
9,2016-08-31,22,145889.14272727273,2.0,0.0,68000.0,390000.0,78635.39801527998
9,2016-09-30,19,192642.57894736843,1.0,1.0,68000.0,600000.0,132288.24963243282
9,2016-10-31,20,206280.6,0.0,0.0,90000.0,340000.0,71004.71819712146
9,2016-11-30,35,207892.85714285713,2.0,0.0,69000.0,420000.0,100542.72734021295
9,2016-12-31,22,192159.0909090909,3.0,1.0,59000.0,700000.0,150009.316088768
9,2017-01-31,56,180927.4275,4.0,1.0,61754.93,520000.0,104177.31048175819
9,2017-02-28,76,150461.0764473684,2.0,0.0,61754.93,450000.0,86270.78391505538
9,2017-03-31,93,163797.21505376344,6.0,0.0,65000.0,410000.0,89046.78984422707
9,2017-04-30,197,178862.80725888326,15.0,0.0,64162.3,432703.59,88041.38455723405
9,2017-05-31,129,195665.82170542635,2.0,6.0,69000.0,900000.0,167249.152120583
9,2017-06-30,202,198510.90871287129,16.0,11.0,5066.03,800000.0,151450.11610522258
9,2017-07-31,254,211366.59342519683,14.0,7.0,54000.0,1300000.0,158081.5042120652
9,2017-08-31,18,188777.77777777778,1.0,0.0,69000.0,320000.0,71971.03629488377
9,2017-09-30,132,240007.3578787879,5.0,4.0,25899.28,800000.0,144332.55864812768
9,2017-10-31,244,167240.12475409836,22.0,1.0,25518.88,560000.0,78764.70476972398
9,2017-11-30,69,162090.33289855075,12.0,0.0,61908.4,450000.0,98775.6488962279
9,2017-12-31,21,258133.33333333334,1.0,2.0,69900.0,750000.0,166754.28730120655
9,2018-01-31,17,198072.87294117647,0.0,1.0,79000.0,750000.0,169427.90359735742
10,2014-07-31,1,395000.0,0.0,0.0,395000.0,395000.0,
10,2014-09-30,6,167964.67833333334,1.0,0.0,62500.0,250000.0,60920.89203236092
10,2014-10-31,1,200000.0,0.0,0.0,200000.0,200000.0,
10,2014-11-30,6,114166.66666666667,0.0,0.0,85000.0,143000.0,25079.207855645414
10,2014-12-31,4,79283.75,3.0,0.0,48276.0,154000.0,50378.03754531003
10,2015-02-28,7,105008.2657142857,1.0,0.0,72000.0,190000.0,39134.30164089932
10,2015-03-31,8,69375.0,6.0,0.0,49500.0,129000.0,36801.34896595892
10,2015-04-30,20,141441.0,5.0,1.0,56000.0,800000.0,160832.81391098743
10,2015-05-31,25,113676.14479999998,0.0,0.0,84964.19,232976.29,32774.510748996334
10,2015-06-30,21,138201.13666666666,1.0,0.0,61000.0,360000.0,85162.69988165144
10,2015-07-31,28,144889.2857142857,0.0,0.0,84900.0,360000.0,82031.58081691923
10,2015-08-31,11,151454.54545454544,1.0,0.0,60000.0,360000.0,108476.13897660963
10,2015-09-30,13,101384.61538461539,3.0,0.0,74000.0,135000.0,22370.138062226546
10,2015-10-31,12,126975.0,6.0,0.0,69000.0,199000.0,60986.00621901269
10,2015-11-30,19,100000.0,2.0,0.0,65000.0,112000.0,15916.44851508443
10,2015-12-31,9,96166.66666666667,3.0,0.0,72000.0,115000.0,21381.9433167334
10,2016-01-31,23,145560.86956521738,0.0,0.0,83000.0,335000.0,79258.71755397254
10,2016-02-29,2,94000.0,0.0,0.0,94000.0,94000.0,0.0
10,2016-03-31,22,174000.0,0.0,0.0,100000.0,390000.0,83316.95077062222
10,2016-04-30,17,180582.35294117648,3.0,1.0,68000.0,690000.0,158583.22828760187
10,2016-05-31,16,210281.25,2.0,1.0,59000.0,690000.0,156993.4148035091
10,2016-06-30,17,146402.06235294117,6.0,1.0,53400.0,700000.0,164974.71911019608
10,2016-07-31,19,245315.7894736842,1.0,2.0,73000.0,497000.0,141143.76147569815
10,2016-08-31,14,192931.82071428574,0.0,0.0,76045.49,379000.0,102485.38069535355
10,2016-09-30,9,218000.0,0.0,1.0,118000.0,690000.0,178568.61426353737
10,2016-10-31,8,128250.0,3.0,0.0,55000.0,220000.0,68422.53179430631
10,2016-11-30,43,141311.62790697673,9.0,0.0,15000.0,420000.0,110891.76234874541
10,2016-12-31,15,119580.0,3.0,0.0,61000.0,283000.0,57029.69401987004
10,2017-01-31,42,138607.14285714287,8.0,0.0,70000.0,310000.0,61091.89556588299
10,2017-02-28,35,118342.85714285714,7.0,0.0,65000.0,220000.0,47146.16998800449
10,2017-03-31,73,200095.8904109589,12.0,4.0,45000.0,690000.0,148803.76380241732
10,2017-04-30,81,205453.45814814814,11.0,9.0,66459.15,965800.0,212555.4000257687
10,2017-05-31,115,176867.8260869565,12.0,9.0,55000.0,630000.0,142203.80762527906
10,2017-06-30,91,165549.45054945056,11.0,0.0,55000.0,470000.0,97433.73973415799
10,2017-07-31,135,213513.33333333334,22.0,7.0,40000.0,2500000.0,317443.74817238306
10,2017-08-31,13,230230.76923076922,1.0,0.0,75000.0,450000.0,121525.13721185003
10,2017-09-30,55,172398.18181818182,7.0,2.0,65000.0,950000.0,160211.01188734293
10,2017-10-31,93,189440.59161290323,11.0,6.0,53000.0,2500000.0,276376.66995276924
10,2017-11-30,26,164961.53846153847,1.0,0.0,45000.0,320000.0,69934.52982281687
10,2017-12-31,10,269300.0,0.0,1.0,102000.0,790000.0,205827.35483895233
10,2018-01-31,16,192812.5,0.0,0.0,79000.0,455000.0,100999.15428688828
11,2014-07-31,26,198646.73076923078,4.0,3.0,60000.0,1135795.0,266781.3882299225
11,2014-08-31,15,157400.0,3.0,0.0,60000.0,385000.0,101404.98719772823
11,2014-09-30,26,151375.43,4.0,0.0,58000.0,370000.0,81553.79064521893
11,2014-10-31,30,145629.96666666667,4.0,0.0,49000.0,350000.0,79889.15473004837
11,2014-11-30,31,224525.8064516129,2.0,2.0,69000.0,950000.0,192446.73716423794
11,2014-12-31,14,180857.14285714287,2.0,0.0,65000.0,349000.0,92643.74041111811
11,2015-01-31,21,179930.77952380953,5.0,1.0,67000.0,600000.0,130973.73858778257
11,2015-02-28,96,170623.25239583335,17.0,3.0,35000.0,1200000.0,174195.99688296215
11,2015-03-31,21,189380.95238095237,6.0,1.0,65000.0,1100000.0,222971.12507911786
11,2015-04-30,75,204698.66666666666,10.0,6.0,59000.0,890000.0,186984.80390152053
11,2015-05-31,127,149985.43228346456,16.0,4.0,12639.9,549000.0,105170.92523904658
11,2015-06-30,237,155556.13869198316,25.0,8.0,38500.0,650000.0,105724.96318191507
11,2015-07-31,192,173188.02604166666,52.0,5.0,68000.0,799000.0,134075.5223033089
11,2015-08-31,117,138212.1057264957,8.0,0.0,47500.0,340000.0,57678.90730211145
11,2015-09-30,86,190896.52802325584,10.0,3.0,40652.24,850000.0,163740.53073095842
11,2015-10-31,122,157816.30795081967,9.0,3.0,6108.86,680000.0,112556.32036233881
11,2015-11-30,153,184572.7960130719,23.0,14.0,54900.0,760000.0,152097.05105402746
11,2015-12-31,110,157999.26609090908,25.0,5.0,67000.0,670000.0,134732.79490747137
11,2016-01-31,78,157376.02564102566,18.0,2.0,25900.0,599000.0,105374.7300973542
11,2016-02-29,90,183296.66666666666,6.0,3.0,68500.0,890000.0,146573.03080563818
11,2016-03-31,135,182665.92592592593,13.0,4.0,54000.0,800000.0,129385.53816794745
11,2016-04-30,113,153748.7996460177,23.0,1.0,11767.62,590000.0,108560.68637689808
11,2016-05-31,81,156092.64197530865,22.0,1.0,47000.0,615000.0,96598.13783612866
11,2016-06-30,93,175116.81720430107,7.0,0.0,54000.0,490000.0,95628.37712069553
11,2016-07-31,156,155103.78205128206,9.0,2.0,57278.0,560000.0,100447.45484328673
11,2016-08-31,175,174609.1542857143,14.0,4.0,47000.0,999000.0,112935.00678034274
11,2016-09-30,88,179155.7222727273,11.0,4.0,60000.0,1490000.0,183410.22822848358
11,2016-10-31,78,198969.49115384615,5.0,4.0,62000.0,615000.0,125644.04630808368
11,2016-11-30,124,187008.1569354839,11.0,4.0,43000.0,2000000.0,212592.4562472449
11,2016-12-31,90,152125.19566666667,9.0,2.0,25000.0,815000.0,118052.822721548
11,2017-01-31,203,176569.878226601,28.0,5.0,12596.11,615000.0,119838.5820791545
11,2017-02-28,353,177665.70390934846,26.0,4.0,57500.0,845000.0,105464.48681689866
11,2017-03-31,449,196876.95888641427,33.0,17.0,11706.34,1300000.0,153079.36945234923
11,2017-04-30,703,214471.26214793735,49.0,32.0,23000.0,4400000.0,343418.2506970093
11,2017-05-31,756,188377.23544973545,53.0,14.0,51000.0,1595000.0,126229.57972097983
11,2017-06-30,918,200226.7123311547,48.0,32.0,28000.0,675000.0,120557.71900943365
11,2017-07-31,1303,206276.01646201074,71.0,51.0,45000.0,2000000.0,150635.5445324427
11,2017-08-31,50,216875.66079999998,7.0,4.0,22446.04,680000.0,163285.84843819318
11,2017-09-30,1006,216349.8326441352,32.0,48.0,5179.85,830000.0,127584.79244693453
11,2017-10-31,958,201834.15956158665,59.0,33.0,16095.15,815274.03,121741.5541879057
11,2017-11-30,395,193077.45906329114,9.0,11.0,9746.33,1000000.0,130827.045524108
11,2017-12-31,114,225825.4200877193,1.0,6.0,63397.89,1500000.0,169610.8273611164
11,2018-01-31,106,212386.7121698112,16.0,5.0,9454.93,1500000.0,196846.79783452745
12,2014-07-31,17,149082.35294117648,7.0,1.0,55000.0,800000.0,173020.7799488768
12,2014-08-31,25,131928.0,5.0,0.0,60000.0,235000.0,62895.7306447213
12,2014-09-30,10,127500.0,4.0,0.0,62000.0,395000.0,100923.51339284396
12,2014-10-31,19,118292.61684210524,3.0,0.0,7300.23,175000.0,48512.41024235368
12,2014-11-30,29,118308.35068965517,6.0,0.0,7842.17,445000.0,79322.73592870512
12,2014-12-31,15,166616.6746666667,4.0,1.0,60000.0,1000000.0,234339.93185805756
12,2015-01-31,40,122738.825,3.0,0.0,40000.0,200000.0,39403.682088709385
12,2015-02-28,88,150868.85590909093,13.0,0.0,55000.0,450000.0,70769.06010901781
12,2015-03-31,36,143518.0338888889,2.0,0.0,68000.0,250000.0,47379.572349135226
12,2015-04-30,121,116163.9411570248,27.0,0.0,61000.0,418000.0,69652.30687220073
12,2015-05-31,132,135385.21234848487,46.0,6.0,5480.45,650000.0,130380.61613382093
12,2015-06-30,146,109553.45506849315,40.0,2.0,30521.63,650000.0,78216.75579563624
12,2015-07-31,164,109712.30298780484,44.0,1.0,39308.53,650000.0,67385.6443285169
12,2015-08-31,77,136980.32467532466,20.0,3.0,31523.75,650000.0,116441.9678118807
12,2015-09-30,82,125308.53658536586,3.0,0.0,63000.0,278000.0,47581.76380941226
12,2015-10-31,150,181460.91646666665,11.0,3.0,60000.0,495000.0,106803.74405916408
12,2015-11-30,189,109851.38079365081,49.0,0.0,26891.42,305000.0,65815.98191955154
12,2015-12-31,234,60915.182735042705,164.0,0.0,6848.95,295000.0,59223.7454281736
12,2016-01-31,126,114954.68936507938,39.0,2.0,26698.96,550000.0,84866.37452741122
12,2016-02-29,152,78837.3592105263,84.0,0.0,7466.15,250000.0,66997.3973326501
12,2016-03-31,273,92296.19787545798,135.0,3.0,7446.24,850000.0,101573.90368304317
12,2016-04-30,120,97682.50883333336,58.0,1.0,17042.73,650000.0,86635.08183063671
12,2016-05-31,64,147192.1875,6.0,1.0,58000.0,850000.0,115736.68706009703
12,2016-06-30,81,138108.3950617284,5.0,0.0,50000.0,420000.0,58711.47966809366
12,2016-07-31,168,147041.92285714284,24.0,2.0,56500.0,650000.0,94725.47777999415
12,2016-08-31,96,151048.6875,13.0,0.0,40000.0,489000.0,88008.68022540223
12,2016-09-30,109,164096.076146789,18.0,3.0,5830.54,1400000.0,181345.93619206178
12,2016-10-31,106,153007.41028301886,18.0,2.0,6500.04,510000.0,108631.59075620833
12,2016-11-30,165,153657.885030303,24.0,4.0,37900.0,1770194.0,190613.1311447107
12,2016-12-31,100,146338.43,16.0,0.0,11000.0,365000.0,78833.9427264876
12,2017-01-31,225,167154.51333333334,17.0,6.0,13306.5,680000.0,113519.40751911496
12,2017-02-28,289,180314.42795847752,30.0,3.0,49000.0,550000.0,102353.28382120097
12,2017-03-31,356,177575.1945786517,42.0,12.0,5505.33,530000.0,113334.04151263057
12,2017-04-30,689,265616.05515239475,62.0,130.0,37000.0,1800000.0,241438.83053724325
12,2017-05-31,716,171593.7527932961,75.0,25.0,37900.0,2000000.0,202149.91984348203
12,2017-06-30,701,137856.35767475035,106.0,3.0,43000.0,675798.56,72812.93564003914
12,2017-07-31,871,202473.4594833525,75.0,22.0,40000.0,10625000.0,542961.8711447385
12,2017-08-31,38,186639.47368421053,3.0,0.0,62000.0,435000.0,107221.40906497017
12,2017-09-30,777,172706.78305019307,52.0,12.0,24300.0,1300000.0,108138.04084467719
12,2017-10-31,523,166302.69479923518,45.0,4.0,6150.27,1000000.0,108215.33169971143
12,2017-11-30,201,192035.71258706469,12.0,2.0,6382.36,7304857.73,509665.26761116844
12,2017-12-31,116,148934.6551724138,5.0,0.0,49000.0,395000.0,68607.25281004138
12,2018-01-31,55,149376.04672727274,6.0,0.0,11400.0,375000.0,71157.16537490755
14,2014-07-31,10,145976.716,0.0,0.0,79000.0,260000.0,60817.750539836474
14,2014-08-31,17,145058.82352941178,2.0,0.0,65000.0,450000.0,113551.80568150121
14,2014-09-30,45,293015.80044444447,2.0,3.0,73748.49,2010451.0,381417.57255474053
14,2014-10-31,19,151894.2089473684,2.0,0.0,47783.38,380000.0,83662.40610216455
14,2014-11-30,25,160692.0,3.0,1.0,65000.0,550000.0,114123.89072115152
14,2014-12-31,25,169871.0716,0.0,0.0,84500.0,389000.0,76745.70454335217
14,2015-01-31,24,177004.24125,1.0,1.0,53869.79,600000.0,120155.68393020768
14,2015-02-28,21,128866.2719047619,1.0,0.0,73000.0,225000.0,43718.89672789898
14,2015-03-31,48,144629.04770833332,1.0,0.0,67658.29,360000.0,55232.34173284261
14,2015-04-30,180,211190.6230555556,7.0,24.0,48500.0,790335.04,182828.02843126422
14,2015-05-31,210,167412.79614285714,7.0,6.0,38000.0,850000.0,124762.87658302036
14,2015-06-30,44,150792.81818181818,3.0,0.0,55000.0,450000.0,103752.78534726193
14,2015-07-31,121,170973.99884297524,7.0,6.0,57800.0,850000.0,146591.4208268181
14,2015-08-31,137,213925.24583941605,8.0,9.0,63500.0,850000.0,173281.8571220442
14,2015-09-30,117,172958.63247863247,9.0,5.0,64000.0,530000.0,104188.35259797172
14,2015-10-31,196,195026.2193877551,13.0,10.0,48213.0,810000.0,140844.69412511704
14,2015-11-30,65,158217.23076923078,0.0,0.0,78000.0,339000.0,65189.89335941223
14,2015-12-31,75,163803.9286666667,0.0,0.0,89000.0,350000.0,71372.55936746919
14,2016-01-31,71,143946.7323943662,2.0,2.0,73000.0,550000.0,84642.09564883988
14,2016-02-29,87,159242.811954023,7.0,2.0,65000.0,790000.0,118882.38717124634
14,2016-03-31,99,181602.50505050505,2.0,8.0,67000.0,720000.0,153489.73075011343
14,2016-04-30,101,157966.39217821782,0.0,2.0,78000.0,800000.0,103066.26019173772
14,2016-05-31,69,144011.21739130435,3.0,1.0,56810.0,515000.0,85996.35535588798
14,2016-06-30,62,172695.62903225806,5.0,3.0,32000.0,650000.0,122784.96286133787
14,2016-07-31,101,165925.67782178218,5.0,3.0,45000.0,850000.0,129891.55659028757
14,2016-08-31,60,209270.0,0.0,5.0,80000.0,860000.0,168780.822972842
14,2016-09-30,72,188616.38888888888,3.0,3.0,61500.0,720000.0,125653.45934725052
14,2016-10-31,107,193575.0591588785,2.0,4.0,53600.0,1150000.0,152563.0576044986
14,2016-11-30,221,204574.33651583712,2.0,13.0,72000.0,2500000.0,213505.61849675886
14,2016-12-31,113,208166.33451327437,9.0,7.0,29200.0,2200000.0,250755.10416469374
14,2017-01-31,170,179990.37647058823,4.0,5.0,48500.0,620000.0,103407.89817281923
14,2017-02-28,217,178734.24958525345,4.0,10.0,74500.0,1150000.0,148323.81322453223
14,2017-03-31,413,181211.50716707017,6.0,14.0,66000.0,750000.0,117779.40996927537
14,2017-04-30,392,210253.11841836735,17.0,36.0,59500.0,980000.0,163118.32621457195
14,2017-05-31,331,179125.24637462234,18.0,5.0,48000.0,720000.0,109395.6116692767
14,2017-06-30,492,215115.87327235777,17.0,24.0,59500.0,6391756.0,344222.58929937164
14,2017-07-31,971,196750.53040164776,18.0,44.0,19404.95,900000.0,134579.17092507452
14,2017-08-31,32,267311.21187500004,0.0,1.0,89000.0,2500000.0,421336.4634223928
14,2017-09-30,611,215361.55392798694,6.0,22.0,57500.0,3000000.0,191830.01409080435
14,2017-10-31,448,201743.70540178573,14.0,16.0,48500.0,2500000.0,164877.98607411358
14,2017-11-30,138,334893.6544202898,3.0,7.0,22000.0,7403868.0,867786.4086718188
14,2017-12-31,79,189665.14544303797,0.0,1.0,93500.0,550000.0,95721.39474285944
14,2018-01-31,53,222079.77169811318,0.0,4.0,87500.0,850000.0,166006.29962100196
15,2014-07-31,5,179800.0,1.0,0.0,75000.0,333000.0,94285.20562633355
15,2014-08-31,7,126985.71428571429,0.0,0.0,78000.0,247000.0,58693.2826528848
15,2014-09-30,13,178583.53846153847,1.0,1.0,53086.0,500000.0,117899.79172770365
15,2014-10-31,24,136563.02875,1.0,0.0,44946.0,249000.0,44900.93663874596
15,2014-11-30,18,273222.22222222225,3.0,2.0,53000.0,1400000.0,417929.46288544004
15,2014-12-31,6,140166.66666666666,1.0,0.0,75000.0,173000.0,34844.89441319441
15,2015-01-31,5,123000.0,0.0,0.0,90000.0,169000.0,32039.038687201588
15,2015-02-28,17,156367.76470588235,0.0,0.0,89500.0,300000.0,67803.11840130347
15,2015-03-31,64,160793.158125,3.0,0.0,61300.0,440000.0,78438.91853980364
15,2015-04-30,152,137046.15907894736,6.0,3.0,67371.0,670000.0,93630.80978661843
15,2015-05-31,54,251623.54,6.0,2.0,59000.0,3300000.0,607163.4083780466
15,2015-06-30,74,182268.59999999998,8.0,2.0,62932.88,1600000.0,245602.34106385274
15,2015-07-31,59,194815.25423728814,6.0,2.0,58000.0,500000.0,125838.71425231437
