id,Commune,Computer Percent,Computer Quantile,Cellular Percent,Cellular Quantile,Rent Percent,Rent Quantile,Immigration Percent,Immigration Quantile,Education Percent,Education Quantile,Owner Percent,Owner Quantile,Regular Percent,Regular Quantile,Uninhabited Percent,Uninhabited Quantile,b_id
35217,7,66.4,3,82.3,0,26.7,4,24.0,9,18.5,1,62.5,6,89.2,5,1.6,2,19.0
35219,7,35.5,0,82.4,0,39.9,8,63.6,9,8.1,0,42.5,1,82.4,1,1.5,1,19.0
35230,9,56.6,1,81.4,0,25.3,3,23.0,9,14.9,1,64.5,7,89.8,6,2.9,4,19.0
35256,7,55.9,1,82.3,0,27.7,4,29.1,9,10.1,0,52.7,3,80.5,1,3.7,5,19.0
35265,7,56.8,1,83.8,1,20.2,1,19.5,8,12.5,0,63.6,6,83.8,2,1.3,1,19.0
35269,7,56.6,1,81.4,0,21.0,2,13.8,7,15.7,1,53.0,3,74.0,0,1.9,2,19.0
35287,7,47.9,0,83.6,1,42.2,8,43.8,9,9.1,0,47.9,2,90.1,6,0.30000000000000004,0,19.0
35293,9,58.9,1,86.0,3,31.8,6,25.4,9,19.8,1,58.9,5,90.8,7,1.6,2,19.0
35294,7,37.1,0,83.2,1,34.9,7,58.4,9,6.1,0,50.9,2,85.8,3,0.0,0,19.0
35312,7,26.3,0,84.1,1,37.5,7,67.5,9,5.3,0,46.4,2,83.9,2,0.0,0,19.0
35328,7,57.9,1,84.2,1,15.1,0,11.9,6,15.1,1,75.1,9,90.2,6,3.3,5,19.0
35330,7,64.8,2,85.0,2,13.6,0,7.0,1,12.3,0,55.6,4,69.2,0,4.0,6,19.0
35333,7,33.6,0,89.0,6,25.8,3,74.3,9,3.8,0,48.6,2,74.4,0,0.0,0,19.0
35343,7,57.0,1,85.0,2,24.2,3,11.9,6,17.7,1,53.9,3,78.2,0,5.5,7,19.0
35356,7,60.5,1,87.7,5,8.1,0,11.8,6,11.4,0,47.9,2,55.9,0,0.5,0,19.0
35357,7,30.1,0,83.4,1,36.2,7,59.8,9,4.8,0,44.2,1,80.4,1,0.8,0,19.0
35367,7,48.2,0,83.8,1,29.7,5,32.0,9,8.6,0,59.0,5,88.7,5,1.6,2,19.0
35377,7,53.6,0,81.1,0,25.1,3,26.3,9,10.9,0,63.5,6,88.5,5,1.9,2,19.0
35378,9,63.5,2,87.6,5,23.3,2,20.4,8,15.2,1,65.9,7,89.2,5,0.8,0,19.0
35404,4,50.8,0,78.5,0,29.3,5,27.5,9,7.8,0,63.8,6,93.1,9,2.6,3,19.0
35419,7,21.4,0,88.0,5,29.7,5,77.6,9,6.6,0,39.8,1,69.5,0,0.0,0,19.0
35423,7,32.7,0,84.7,2,30.4,5,42.1,9,5.2,0,47.0,2,77.4,0,0.0,0,19.0
35430,7,11.2,0,84.4,2,46.1,9,90.0,9,2.5,0,27.9,0,73.9,0,0.0,0,19.0
35441,7,52.0,0,89.0,6,2.4,0,13.8,7,5.3,0,76.0,9,78.5,1,0.0,0,19.0
35447,7,56.2,1,82.4,0,22.3,2,22.1,9,11.6,0,62.3,6,84.6,2,3.1,4,19.0
35457,7,17.5,0,83.6,1,53.7,9,94.4,9,3.7,0,17.2,0,70.9,0,0.0,0,19.0
35462,7,52.3,0,85.3,2,1.1,0,22.0,9,3.2,0,80.4,9,81.4,1,0.0,0,19.0
35464,7,52.0,0,89.5,7,2.7,0,19.3,8,5.6,0,58.2,5,60.9,0,0.7000000000000001,0,19.0
35474,4,43.3,0,81.0,0,42.6,8,32.3,9,8.5,0,51.0,3,93.5,9,1.7000000000000002,2,19.0
35476,7,15.5,0,80.6,0,56.9,9,90.8,9,3.5,0,26.0,0,82.8,2,0.2,0,19.0
35481,4,47.1,0,84.3,1,32.4,6,30.7,9,9.0,0,53.8,3,86.2,3,2.2,3,19.0
35482,7,18.8,0,78.7,0,37.3,7,90.4,9,4.2,0,30.0,0,67.2,0,0.0,0,19.0
35485,7,15.4,0,73.9,0,39.1,8,85.0,9,6.0,0,32.8,0,71.9,0,0.0,0,19.0
35489,7,15.6,0,88.2,6,49.8,9,91.4,9,3.8,0,31.3,0,81.0,1,0.5,0,19.0
35493,7,13.4,0,82.2,0,57.2,9,94.7,9,3.3,0,21.5,0,78.7,1,0.0,0,19.0
35494,7,13.6,0,87.0,4,52.7,9,94.7,9,2.1,0,16.3,0,68.9,0,0.0,0,19.0
35511,7,8.9,0,83.7,1,59.1,9,93.5,9,5.2,0,18.0,0,77.0,0,0.0,0,19.0
35513,7,16.7,0,79.3,0,40.6,8,83.8,9,5.4,0,40.1,1,80.6,1,0.0,0,19.0
35515,7,12.9,0,81.5,0,45.2,9,97.6,9,6.7,0,7.3,0,52.4,0,0.0,0,19.0
35520,7,17.1,0,82.7,1,36.7,7,77.5,9,3.4,0,28.7,0,65.4,0,0.30000000000000004,0,19.0
35537,7,16.0,0,86.8,4,15.6,0,68.8,9,0.7000000000000001,0,46.5,2,62.2,0,0.0,0,19.0
35543,7,22.6,0,84.8,2,58.3,9,85.8,9,2.7,0,24.0,0,82.4,1,0.0,0,19.0
35556,7,16.9,0,80.6,0,23.1,2,75.4,9,3.9,0,51.9,3,74.9,0,0.0,0,19.0
35559,7,13.4,0,83.8,1,36.2,7,88.4,9,3.4,0,14.2,0,50.4,0,0.0,0,19.0
35564,9,53.1,0,81.4,0,31.6,6,25.7,9,11.5,0,54.2,3,85.9,3,0.8,0,19.0
35575,7,14.8,0,78.9,0,42.1,8,89.4,9,5.3,0,16.7,0,58.8,0,0.30000000000000004,0,19.0
35587,7,20.0,0,84.2,1,42.6,8,65.3,9,6.4,0,33.2,0,75.8,0,0.0,0,19.0
35589,8,19.5,0,75.9,0,14.8,0,38.0,9,3.0,0,32.0,0,46.8,0,0.1,0,19.0
35612,8,44.1,0,80.9,0,37.1,7,25.1,9,6.6,0,46.5,2,83.6,2,0.6000000000000001,0,19.0
35622,4,44.5,0,82.6,0,30.1,5,39.4,9,6.6,0,50.8,2,80.9,1,2.0,2,19.0
35718,8,46.1,0,77.9,0,38.5,8,36.6,9,5.4,0,50.0,2,88.5,5,0.4,0,19.0
33270,11,73.5,5,85.8,3,20.4,1,10.5,5,31.1,4,73.8,9,94.1,9,1.3,1,8.0
33332,10,67.8,3,82.7,1,19.9,1,9.9,4,24.6,2,72.8,9,92.7,8,3.9,5,8.0
33335,11,64.8,2,82.8,1,23.1,2,9.0,3,26.3,2,65.2,7,88.3,5,1.5,1,8.0
33409,11,70.7,4,85.7,3,21.2,2,10.4,5,29.6,3,72.8,9,94.0,9,3.2,4,8.0
33465,10,71.7,5,88.6,6,28.6,4,14.0,7,26.4,2,64.9,7,93.4,9,2.8,4,8.0
33508,11,72.2,5,86.4,3,19.8,1,10.8,5,22.1,1,70.7,8,90.4,6,4.6,6,8.0
33544,10,70.6,4,86.5,4,23.7,3,5.5,0,29.9,3,61.5,6,85.2,3,2.9,4,8.0
33576,10,71.5,5,88.5,6,22.8,2,12.8,6,27.5,3,63.5,6,86.2,3,1.1,1,8.0
33603,10,63.7,2,78.3,0,23.5,2,9.6,4,22.7,2,60.1,5,83.6,2,3.3,5,8.0
33626,10,77.3,7,91.2,8,15.8,0,6.6,1,30.5,3,76.3,9,92.1,8,0.6000000000000001,0,8.0
33632,10,72.0,5,87.5,5,28.9,5,13.9,7,23.5,2,58.6,5,87.5,4,5.4,7,8.0
33695,11,71.1,4,88.5,6,26.7,4,13.7,7,23.2,2,62.7,6,89.5,6,2.6,3,8.0
33716,10,62.8,2,86.8,4,35.9,7,12.5,6,20.2,1,57.6,4,93.4,9,2.3,3,8.0
33730,10,71.8,5,88.0,5,9.5,0,8.1,2,30.4,3,84.5,9,94.0,9,1.2,1,8.0
33739,10,66.0,3,86.1,3,20.7,2,10.0,4,28.8,3,70.2,8,90.9,7,0.6000000000000001,0,8.0
33774,11,69.1,4,87.2,4,37.2,7,16.1,7,23.9,2,53.3,3,90.5,7,2.3,3,8.0
33786,10,77.3,7,90.1,7,8.0,0,8.6,3,30.5,3,84.7,9,92.7,8,1.2,1,8.0
33799,10,70.8,4,86.0,3,19.3,1,11.3,5,20.5,1,73.8,9,93.0,8,3.4,5,8.0
33818,11,63.0,2,85.7,3,29.5,5,16.1,7,24.5,2,61.5,6,91.0,7,0.6000000000000001,0,8.0
33847,10,70.8,4,86.0,3,23.1,2,10.4,5,27.8,3,66.9,7,89.9,6,2.0,2,8.0
33855,10,68.3,3,84.4,2,12.2,0,7.3,1,27.1,3,77.9,9,90.1,6,0.7000000000000001,0,8.0
33871,10,60.3,1,86.1,3,27.8,4,10.7,5,24.4,2,49.3,2,77.1,0,1.8,2,8.0
33872,10,66.8,3,85.0,2,15.0,0,9.4,4,30.3,3,77.1,9,92.1,8,0.4,0,8.0
33891,10,66.0,3,88.0,5,42.3,8,41.4,9,24.1,2,40.3,1,82.7,2,1.6,2,8.0
33925,10,73.6,6,88.0,5,11.6,0,9.2,3,24.5,2,83.2,9,94.8,9,2.4,3,8.0
33962,10,69.9,4,84.5,2,22.6,2,16.4,7,27.4,3,72.1,9,94.7,9,1.2,1,8.0
33964,10,63.0,2,80.8,0,30.9,5,15.7,7,23.2,2,55.9,4,86.8,4,3.2,4,8.0
33972,10,58.6,1,83.2,1,39.6,8,36.3,9,23.7,2,44.4,1,84.0,2,1.6,2,8.0
33988,10,63.6,2,84.2,1,34.7,7,13.3,6,21.8,1,45.2,1,79.9,1,6.1,8,8.0
34014,10,54.6,1,86.3,3,45.9,9,43.7,9,20.9,1,37.7,0,83.6,2,4.6,6,8.0
34049,10,61.0,1,83.8,1,32.4,6,13.8,7,22.3,2,59.5,5,91.9,8,1.3,1,8.0
34068,10,64.2,2,86.4,3,31.4,6,17.8,8,23.7,2,60.5,5,91.9,8,3.4,5,8.0
34089,10,62.2,2,88.4,6,32.8,6,14.5,7,24.8,2,59.3,5,92.2,8,2.6,3,8.0
34091,10,68.0,3,87.9,5,26.5,4,11.3,5,27.1,3,66.3,7,92.8,8,2.0,2,8.0
34137,10,59.3,1,89.1,6,47.1,9,29.4,9,23.5,2,45.2,1,92.3,8,1.7000000000000002,2,8.0
34155,10,65.6,2,85.0,2,32.8,6,6.0,0,29.6,3,59.1,5,91.9,8,0.7000000000000001,0,8.0
34194,10,57.0,1,79.7,0,37.1,7,33.1,9,21.7,1,50.6,2,87.6,4,2.4,3,8.0
34205,10,63.0,2,85.0,2,30.7,5,21.0,8,26.6,2,53.3,3,84.0,2,2.3,3,8.0
34212,10,69.1,4,84.4,2,21.3,2,11.1,5,25.1,2,71.3,8,92.7,8,3.2,4,8.0
34241,10,63.9,2,86.5,4,44.9,9,17.6,8,26.7,2,43.6,1,88.5,5,2.8,4,8.0
34247,10,61.2,1,86.0,3,39.3,8,37.9,9,22.9,2,44.4,1,83.6,2,7.4,8,8.0
34254,10,69.0,4,84.8,2,19.1,1,15.5,7,32.1,4,75.1,9,94.2,9,4.1,6,8.0
34256,10,51.9,0,84.1,1,48.1,9,43.9,9,17.0,1,41.3,1,89.4,6,5.5,7,8.0
34286,10,51.2,0,87.2,4,45.9,9,25.1,9,20.7,1,38.0,0,83.9,2,6.7,8,8.0
34314,10,52.8,0,82.2,0,41.7,8,19.1,8,23.5,2,32.4,0,74.1,0,2.0,2,8.0
34319,10,73.8,6,88.6,6,10.7,0,7.6,2,36.9,5,69.3,8,80.0,1,2.4,3,8.0
34327,10,71.1,4,87.6,5,30.0,5,10.8,5,36.0,5,50.0,2,80.0,1,3.8,5,8.0
34341,10,73.5,5,91.6,9,20.2,1,16.1,7,31.6,4,58.8,5,79.0,1,6.3,8,8.0
34361,10,63.0,2,83.2,1,29.0,5,24.8,9,25.0,2,51.3,3,80.3,1,4.3,6,8.0
34388,10,68.0,3,86.5,4,28.1,4,14.6,7,33.8,4,59.1,5,87.2,4,1.5,1,8.0
34413,10,55.3,1,87.5,5,34.5,6,35.8,9,16.9,1,42.2,1,76.6,0,3.6,5,8.0
34420,10,63.3,2,85.7,3,24.5,3,10.6,5,29.1,3,61.6,6,86.1,3,0.7000000000000001,0,8.0
34428,10,69.0,4,79.1,0,27.5,4,10.8,5,27.1,3,61.3,6,88.9,5,2.0,2,8.0
34445,10,67.8,3,79.4,0,25.4,3,9.0,3,24.7,2,58.2,5,83.6,2,3.7,5,8.0
34463,10,66.6,3,84.7,2,33.1,6,9.4,4,30.4,3,57.1,4,90.3,6,6.7,8,8.0
34481,10,53.7,0,84.0,1,52.3,9,21.8,9,22.6,2,28.5,0,80.8,1,2.3,3,8.0
34492,10,67.8,3,83.1,1,26.6,4,7.1,1,30.1,3,67.0,7,93.6,9,1.6,2,8.0
34515,10,60.8,1,85.3,2,40.1,8,14.1,7,21.4,1,47.2,2,87.3,4,1.7000000000000002,2,8.0
34530,10,53.2,0,85.9,3,39.5,8,13.2,6,22.7,2,52.5,3,92.0,8,7.8,9,8.0
34557,10,68.3,3,88.2,6,36.6,7,12.4,6,30.4,3,54.8,3,91.4,7,6.0,8,8.0
34574,10,60.4,1,86.1,3,35.7,7,6.4,0,28.9,3,53.2,3,88.9,5,6.1,8,8.0
34581,10,51.6,0,84.7,2,42.9,8,22.2,9,25.8,2,47.3,2,90.2,6,2.9,4,8.0
34593,7,66.8,3,87.0,4,26.8,4,12.0,6,28.6,3,61.0,6,87.8,4,6.2,8,8.0
34595,10,65.5,2,84.5,2,29.6,5,9.5,4,35.2,4,53.7,3,83.2,2,6.2,8,8.0
34603,10,55.8,1,85.9,3,44.0,8,21.0,8,22.4,2,44.0,1,87.9,4,8.0,9,8.0
34616,10,75.1,6,87.5,5,20.1,1,9.4,4,37.1,5,67.2,7,87.3,4,1.5,1,8.0
34639,10,62.0,2,79.9,0,28.5,4,16.3,7,30.7,3,47.4,2,75.9,0,2.5,3,8.0
34675,10,61.7,2,85.0,2,27.6,4,12.6,6,26.2,2,63.6,6,91.1,7,0.0,0,8.0
34688,10,67.7,3,90.1,7,25.6,3,15.7,7,33.1,4,58.7,5,84.3,2,2.0,2,8.0
34760,10,62.8,2,84.3,1,25.7,3,15.2,7,27.7,3,66.0,7,91.6,7,3.8,5,8.0
34763,10,71.3,5,88.0,5,25.2,3,14.2,7,33.3,4,63.8,6,88.9,5,3.6,5,8.0
34827,9,67.9,3,88.7,6,29.9,5,15.5,7,23.1,2,56.1,4,85.9,3,1.7000000000000002,2,8.0
34832,9,64.4,2,87.2,4,28.3,4,21.1,8,24.9,2,60.6,5,88.9,5,2.2,3,8.0
33825,1,65.9,3,84.4,2,38.9,8,12.9,6,35.2,4,47.8,2,86.7,4,9.4,9,38.0
33875,1,67.3,3,89.4,7,40.3,8,13.2,6,42.0,6,48.2,2,88.4,5,4.0,6,38.0
33876,1,66.0,3,87.2,4,42.4,8,16.9,8,34.3,4,48.8,2,91.2,7,6.9,8,38.0
33878,3,59.0,1,81.9,0,40.0,8,15.3,7,30.4,3,46.5,2,86.5,3,3.6,5,38.0
33882,1,69.5,4,85.7,3,32.3,6,9.9,4,32.4,4,55.2,4,87.4,4,2.1,2,38.0
33887,1,36.7,0,87.3,4,69.0,9,30.6,9,18.8,1,19.6,0,88.6,5,0.0,0,38.0
33894,1,58.1,1,89.1,6,53.1,9,25.2,9,27.2,3,34.2,0,87.3,4,5.3,7,38.0
33898,1,47.0,0,89.3,7,71.2,9,19.8,8,21.3,1,26.0,0,97.2,9,0.0,0,38.0
33901,1,65.0,2,82.3,0,41.7,8,18.6,8,32.8,4,49.2,2,91.0,7,11.4,9,38.0
33904,1,59.1,1,89.7,7,58.4,9,21.0,8,28.1,3,27.4,0,85.8,3,3.3,5,38.0
33907,1,70.1,4,84.9,2,30.3,5,12.9,6,41.9,6,60.1,5,90.4,6,4.2,6,38.0
33959,3,69.6,4,86.7,4,29.6,5,12.8,6,33.0,4,59.7,5,89.3,6,3.6,5,38.0
33963,1,56.4,1,86.9,4,43.2,8,21.6,9,24.5,2,43.2,1,86.5,3,6.7,8,38.0
33965,1,62.1,2,83.6,1,46.3,9,13.8,7,27.3,3,48.3,2,94.6,9,3.8,5,38.0
33966,1,54.0,1,81.4,0,53.6,9,21.1,8,26.4,2,30.4,0,84.0,2,3.7,5,38.0
33971,1,64.7,2,88.3,6,49.2,9,27.1,9,31.8,4,42.1,1,91.4,7,5.6,7,38.0
33976,1,76.6,7,87.4,5,38.7,8,11.2,5,43.6,6,45.6,1,84.3,2,3.6,5,38.0
33983,1,61.8,2,82.0,0,43.8,8,11.6,5,35.9,5,39.1,0,82.9,2,4.8,7,38.0
34022,1,58.3,1,81.6,0,38.8,8,14.6,7,28.4,3,31.8,0,70.6,0,2.0,2,38.0
34023,1,67.6,3,86.1,3,39.5,8,13.4,6,28.3,3,50.4,2,89.9,6,3.2,4,38.0
34024,1,53.4,0,87.9,5,50.4,9,17.8,8,26.1,2,38.3,0,88.6,5,4.7,6,38.0
34025,1,60.9,1,86.1,3,45.3,9,16.4,7,28.0,3,42.0,1,87.2,4,4.9,7,38.0
34027,1,61.9,2,82.7,1,39.8,8,12.8,6,28.3,3,47.2,2,86.9,4,5.5,7,38.0
34028,1,53.8,1,88.5,6,60.9,9,22.4,9,24.8,2,19.4,0,80.2,1,1.7000000000000002,2,38.0
34030,3,66.2,3,82.8,1,39.0,8,12.3,6,34.4,4,52.6,3,91.6,7,4.5,6,38.0
34032,1,48.8,0,85.9,3,55.9,9,21.2,8,22.3,2,34.7,0,90.6,7,6.0,8,38.0
34044,1,63.9,2,91.3,8,53.6,9,19.4,8,34.2,4,27.0,0,80.6,1,3.3,5,38.0
34053,1,56.8,1,89.2,7,48.6,9,22.0,9,28.7,3,32.4,0,81.1,1,5.9,8,38.0
34104,3,60.4,1,87.0,4,43.4,8,12.7,6,32.3,4,41.3,1,84.7,2,5.4,7,38.0
34105,1,61.4,1,83.5,1,44.6,9,12.5,6,32.4,4,47.9,2,92.5,8,1.8,2,38.0
34106,1,65.7,3,87.4,5,28.0,4,12.6,6,25.7,2,59.4,5,87.4,4,16.9,9,38.0
34107,1,54.1,1,87.3,4,52.0,9,20.5,8,25.7,2,39.9,1,91.8,8,2.1,2,38.0
34108,1,53.2,0,91.7,9,61.5,9,20.6,8,23.9,2,29.4,0,90.8,7,20.8,9,38.0
34110,1,65.4,2,86.9,4,40.9,8,12.5,6,27.3,3,51.1,3,92.0,8,7.4,8,38.0
34117,1,65.8,3,88.0,5,53.7,9,14.6,7,38.4,5,34.0,0,87.7,4,14.4,9,38.0
34128,1,73.7,6,84.9,2,49.5,9,13.4,6,47.6,7,22.6,0,72.0,0,10.4,9,38.0
34135,1,58.3,1,82.8,1,34.8,7,18.4,8,34.8,4,36.3,0,71.1,0,5.3,7,38.0
34139,1,50.2,0,85.1,2,59.4,9,19.7,8,23.9,2,15.7,0,75.1,0,2.1,2,38.0
34204,1,59.5,1,80.2,0,41.8,8,11.9,6,28.8,3,49.1,2,90.9,7,8.6,9,38.0
34210,1,61.5,1,86.2,3,41.3,8,14.2,7,28.3,3,34.0,0,75.3,0,7.0,8,38.0
34214,1,54.1,1,84.2,1,41.8,8,13.2,6,23.2,2,41.1,1,82.9,2,2.4,3,38.0
34219,1,65.3,2,84.9,2,38.2,7,11.6,5,39.3,5,42.1,1,80.3,1,11.9,9,38.0
34220,1,64.4,2,89.5,7,57.7,9,22.4,9,32.7,4,33.3,0,91.0,7,3.6,5,38.0
34227,1,72.5,5,86.5,4,29.5,5,10.2,4,38.8,5,60.2,5,89.8,6,2.7,3,38.0
34273,3,62.8,2,83.4,1,41.7,8,13.6,7,30.3,3,35.7,0,77.4,0,5.0,7,38.0
34274,1,55.3,1,82.5,0,34.1,6,13.2,6,17.9,1,53.0,3,87.1,4,5.5,7,38.0
34275,1,53.0,0,84.6,2,35.8,7,22.1,9,29.0,3,29.7,0,65.6,0,0.9,1,38.0
34277,1,55.8,1,84.1,1,41.6,8,13.8,7,19.7,1,41.1,1,82.7,2,4.1,6,38.0
34280,1,58.7,1,85.6,3,43.0,8,19.1,8,25.0,2,43.3,1,86.2,3,3.0,4,38.0
34281,1,61.3,1,85.7,3,40.8,8,14.9,7,31.1,4,46.9,2,87.8,4,2.0,2,38.0
34290,1,59.6,1,89.5,7,49.5,9,13.4,6,33.1,4,38.2,0,87.6,4,5.9,8,38.0
34301,1,56.0,1,84.1,1,39.5,8,13.5,7,31.2,4,31.4,0,70.9,0,2.8,4,38.0
34350,3,63.6,2,85.9,3,43.5,8,13.1,6,31.2,4,43.5,1,86.9,4,1.3,1,38.0
34353,1,40.9,0,84.0,1,71.5,9,19.9,8,14.3,1,20.3,0,91.8,8,0.9,1,38.0
34355,1,40.6,0,81.4,0,59.7,9,17.3,8,16.4,1,17.7,0,77.4,0,1.4,1,38.0
34356,1,50.0,0,87.1,4,54.6,9,18.3,8,19.3,1,40.4,1,95.0,9,0.0,0,38.0
34383,1,58.3,1,83.5,1,48.9,9,13.9,7,32.6,4,36.3,0,85.2,3,5.4,7,38.0
34424,1,44.9,0,85.0,2,61.1,9,18.3,8,11.7,0,31.2,0,92.3,8,0.4,0,38.0
34425,1,28.9,0,81.5,0,79.5,9,22.9,9,8.1,0,15.3,0,94.8,9,3.2,4,38.0
34427,1,49.4,0,87.2,4,61.4,9,33.1,9,12.5,0,35.8,0,97.2,9,2.9,4,38.0
34429,1,50.0,0,85.8,3,50.8,9,24.4,9,14.9,1,38.1,0,88.8,5,8.1,9,38.0
34430,1,46.9,0,85.4,2,54.2,9,14.9,7,23.3,2,30.4,0,84.6,2,1.1,1,38.0
34432,1,54.5,1,84.5,2,43.6,8,12.7,6,27.3,3,47.3,2,90.9,7,0.0,0,38.0
34436,3,60.9,1,83.6,1,35.5,7,16.1,7,28.1,3,44.4,1,80.0,1,5.2,7,38.0
34480,1,64.9,2,79.8,0,33.1,6,11.7,5,40.8,6,35.5,0,68.5,0,10.4,9,38.0
34501,1,50.6,0,86.3,3,56.8,9,18.5,8,23.4,2,37.9,0,94.7,9,0.6000000000000001,0,38.0
34513,1,66.7,3,84.4,2,35.9,7,12.3,6,38.1,5,43.5,1,79.4,1,4.5,6,38.0
34542,1,51.2,0,81.9,0,45.7,9,21.5,9,20.2,1,10.6,0,56.3,0,2.3,3,38.0
34554,4,53.0,0,84.1,1,44.4,9,20.2,8,19.1,1,44.8,1,89.3,6,2.0,2,38.0
34559,1,52.2,0,89.0,6,52.9,9,22.4,9,17.2,1,33.0,0,85.9,3,0.9,1,38.0
34563,1,28.9,0,80.8,0,74.8,9,22.2,9,8.6,0,19.2,0,94.0,9,0.8,0,38.0
34567,1,44.7,0,84.6,2,70.0,9,38.9,9,16.4,1,22.3,0,92.3,8,1.6,2,38.0
34570,1,60.7,1,80.8,0,32.5,6,14.5,7,25.4,2,60.3,5,92.7,8,5.2,7,38.0
34618,4,46.7,0,87.1,4,59.2,9,21.2,8,24.1,2,36.0,0,95.2,9,10.6,9,38.0
34625,1,31.3,0,83.8,1,75.4,9,40.7,9,8.5,0,19.3,0,94.7,9,1.3,1,38.0
34626,1,44.3,0,91.3,8,56.1,9,36.2,9,14.1,1,18.6,0,74.6,0,0.0,0,38.0
34637,1,46.5,0,78.3,0,61.2,9,23.9,9,12.5,0,31.1,0,92.3,8,2.5,3,38.0
34655,1,42.8,0,85.9,3,62.7,9,23.6,9,13.9,1,28.3,0,90.9,7,1.7000000000000002,2,38.0
34663,1,49.1,0,86.3,3,50.9,9,22.4,9,20.0,1,37.6,0,88.6,5,2.7,3,38.0
34669,1,45.9,0,81.6,0,66.2,9,19.3,8,16.7,1,22.3,0,88.5,5,4.8,7,38.0
34690,4,87.7,9,95.5,9,24.6,3,2.8,0,50.4,7,60.2,5,84.9,3,2.0,2,38.0
34739,1,39.7,0,85.2,2,68.6,9,24.9,9,11.1,0,14.5,0,83.1,2,0.8,0,38.0
34740,1,54.4,1,85.6,3,45.6,9,15.2,7,15.3,1,37.9,0,83.5,2,5.6,7,38.0
34743,1,50.4,0,85.8,3,52.7,9,21.8,9,16.3,1,33.5,0,86.2,3,5.0,7,38.0
34812,4,66.7,3,86.1,3,30.3,5,9.3,3,20.3,1,63.7,6,94.0,9,3.5,5,38.0
34815,1,56.6,1,86.5,4,50.7,9,11.8,6,21.3,1,39.6,0,90.3,6,5.5,7,38.0
34825,4,44.8,0,85.1,2,48.4,9,20.4,8,20.4,1,30.8,0,79.2,1,1.2,1,38.0
34826,1,78.3,7,92.9,9,39.8,8,18.6,8,39.3,5,50.6,2,90.4,6,0.9,1,38.0
34861,4,45.1,0,78.4,0,48.8,9,19.0,8,10.6,0,41.3,1,90.1,6,2.0,2,38.0
34885,1,55.7,1,80.9,0,38.5,8,14.9,7,22.5,2,44.6,1,83.1,2,4.7,6,38.0
33823,3,66.5,3,82.9,1,39.5,8,14.3,7,30.0,3,51.5,3,91.0,7,3.9,5,5.0
33830,3,66.0,3,85.2,2,27.6,4,15.4,7,29.6,3,48.3,2,75.9,0,4.0,6,5.0
33846,3,60.5,1,85.8,3,40.3,8,11.9,6,26.1,2,34.9,0,75.2,0,5.4,7,5.0
33860,3,61.6,1,88.2,6,47.0,9,25.2,9,27.0,3,33.7,0,80.6,1,4.4,6,5.0
33877,3,51.7,0,87.7,5,58.0,9,24.5,9,21.4,1,21.8,0,79.8,1,2.3,3,5.0
33878,3,59.0,1,81.9,0,40.0,8,15.3,7,30.4,3,46.5,2,86.5,3,3.6,5,5.0
33879,3,62.0,2,84.3,1,38.0,7,11.1,5,26.7,2,48.4,2,86.4,3,0.30000000000000004,0,5.0
33886,3,64.8,2,87.2,4,40.8,8,16.8,8,36.0,5,51.3,3,92.1,8,3.6,5,5.0
33888,3,64.4,2,80.5,0,36.9,7,12.3,6,29.4,3,46.2,1,83.1,2,1.8,2,5.0
33896,3,69.0,4,85.1,2,40.7,8,12.0,6,35.0,4,50.0,2,90.7,7,14.8,9,5.0
33927,3,69.4,4,87.2,4,33.8,6,9.3,3,31.5,4,59.8,5,93.6,9,5.6,7,5.0
33948,3,69.9,4,83.3,1,31.2,5,11.6,5,26.8,2,50.0,2,81.2,1,8.6,9,5.0
33949,3,61.1,1,89.1,6,49.8,9,18.5,8,29.8,3,40.1,1,90.0,6,3.4,5,5.0
33950,3,66.6,3,82.1,0,35.4,7,14.4,7,33.7,4,49.3,2,84.7,2,3.4,5,5.0
33954,3,59.9,1,90.1,7,36.4,7,21.4,9,22.0,1,36.4,0,72.9,0,0.6000000000000001,0,5.0
33955,3,61.3,1,83.8,1,36.8,7,11.6,5,27.4,3,44.7,1,81.5,1,7.7,9,5.0
33956,3,60.5,1,86.0,3,45.0,9,13.2,6,28.1,3,41.8,1,86.8,4,2.9,4,5.0
33957,3,62.5,2,90.4,8,46.1,9,17.7,8,35.5,5,47.8,2,93.9,9,1.1,1,5.0
33959,3,69.6,4,86.7,4,29.6,5,12.8,6,33.0,4,59.7,5,89.3,6,3.6,5,5.0
33977,3,50.2,0,84.9,2,49.3,9,17.9,8,22.1,1,35.6,0,84.9,3,4.1,6,5.0
34004,3,58.2,1,87.1,4,40.8,8,18.6,8,28.3,3,41.5,1,82.3,1,6.3,8,5.0
34030,3,66.2,3,82.8,1,39.0,8,12.3,6,34.4,4,52.6,3,91.6,7,4.5,6,5.0
34033,3,60.2,1,87.4,5,44.0,8,16.7,8,25.8,2,43.7,1,87.7,4,3.2,4,5.0
34034,3,81.6,9,92.0,9,33.5,6,6.5,1,39.6,5,62.5,6,96.1,9,1.4,1,5.0
34036,3,67.2,3,85.7,3,35.3,7,12.0,6,34.9,4,46.3,1,81.5,1,2.1,2,5.0
34041,3,46.3,0,88.0,5,44.6,9,24.9,9,24.4,2,40.0,1,84.6,2,2.3,3,5.0
34043,5,66.0,3,84.8,2,33.1,6,13.0,6,29.9,3,58.7,5,91.8,8,5.5,7,5.0
