id,AREA,Commune,DEPTO,FRAC,Computer Percent,Computer Quantile,Cellular Percent,Cellular Quantile,Rent Percent,Rent Quantile,LINK,Immigration Percent,Immigration Quantile,Education Percent,Education Quantile,PERIMETER,Owner Percent,Owner Quantile,PROV,RADIO,RADPAIS_,REDCODE,Regular Percent,Regular Quantile,TIPO,Uninhabited Percent,Uninhabited Quantile,coordinates,type
34221,115626.8,10,10.0,3.0,69.7,4,84.5,2,23.9,3,,7.3,1,27.7,3,1666.825,67.3,7,2.0,8.0,34221.0,20100308.0,91.3,7,,3.2,4,"[[[-58.52432, -34.62995], [-58.52386, -34.63141], [-58.5237, -34.63138], [-58.52359, -34.63135], [-58.52351, -34.63149], [-58.52342, -34.63159], [-58.52321, -34.63183], [-58.52314, -34.63191], [-58.52303, -34.63201], [-58.52299, -34.63204], [-58.52285, -34.63216], [-58.5228, -34.63221], [-58.52272, -34.63227], [-58.52267, -34.63231], [-58.52262, -34.63234], [-58.52254, -34.6324], [-58.52247, -34.63245], [-58.52237, -34.63251], [-58.52228, -34.63257], [-58.52159, -34.63292], [-58.52075, -34.63322], [-58.52081, -34.6334], [-58.52078, -34.63349], [-58.52076, -34.63355], [-58.52073, -34.63367], [-58.5207, -34.63376], [-58.52068, -34.63382], [-58.52102, -34.63382], [-58.52108, -34.63383], [-58.5211, -34.63382], [-58.52225, -34.634], [-58.52233, -34.63402], [-58.52304, -34.63416], [-58.52327, -34.63422], [-58.52423, -34.63445], [-58.5243, -34.63447], [-58.5249, -34.63385], [-58.52549, -34.63325], [-58.5258, -34.63292], [-58.52604, -34.63202], [-58.52607, -34.63188], [-58.52518, -34.63169], [-58.52497, -34.63165], [-58.52542, -34.63018], [-58.52487, -34.63007], [-58.52432, -34.62995]]]",Polygon
32932,13764.88,3,3.0,2.0,65.8,3,85.5,2,48.2,9,,17.1,8,41.4,6,479.203,46.6,2,2.0,10.0,32932.0,20030210.0,94.8,9,,1.7000000000000002,2,"[[[-58.4074, -34.60302], [-58.40781, -34.60426], [-58.40874, -34.60414], [-58.40891, -34.60412], [-58.40884, -34.60395], [-58.40872, -34.60361], [-58.40868, -34.60352], [-58.40846, -34.60295], [-58.4074, -34.60302]]]",Polygon
34222,54535.25,6,6.0,21.0,80.1,8,90.1,7,26.0,3,,7.5,1,44.7,6,1066.272,55.8,4,2.0,9.0,34222.0,20062109.0,81.8,1,,1.9,2,"[[[-58.43312, -34.62431], [-58.43286, -34.62553], [-58.43282, -34.62572], [-58.43262, -34.62655], [-58.43233, -34.6278], [-58.43254, -34.62783], [-58.43382, -34.62802], [-58.4341, -34.62677], [-58.43431, -34.62587], [-58.43435, -34.62562], [-58.43448, -34.62446], [-58.43312, -34.62431]]]",Polygon
34223,21510.75,7,7.0,11.0,64.4,2,81.0,0,27.9,4,,15.2,7,35.3,4,596.798,48.6,2,2.0,1.0,34223.0,20071101.0,76.5,0,,4.9,7,"[[[-58.45403, -34.62563], [-58.45394, -34.62576], [-58.45343, -34.62678], [-58.45451, -34.62763], [-58.4547, -34.62728], [-58.45537, -34.62616], [-58.45403, -34.62563]]]",Polygon
30125,61128.44,12,12.0,3.0,67.1,3,88.7,6,24.3,3,,10.6,5,26.8,2,1008.785,69.2,8,2.0,5.0,30125.0,20120305.0,93.5,9,,0.6000000000000001,0,"[[[-58.48299, -34.54584], [-58.48259, -34.54637], [-58.48241, -34.5466], [-58.48183, -34.54738], [-58.48228, -34.54761], [-58.48275, -34.54786], [-58.483670000000004, -34.54834], [-58.48446, -34.54874], [-58.48461, -34.54882], [-58.48484, -34.5485], [-58.48518, -34.54806], [-58.48576, -34.5473], [-58.48483, -34.5468], [-58.48445, -34.5466], [-58.48391, -34.54632], [-58.48299, -34.54584]]]",Polygon
34224,25474.88,3,3.0,24.0,75.4,6,88.6,6,30.6,5,,8.4,2,45.2,7,638.962,56.6,4,2.0,7.0,34224.0,20032407.0,87.2,4,,5.6,7,"[[[-58.40247, -34.62244], [-58.40217, -34.62378], [-58.40247, -34.62382], [-58.40326, -34.62391], [-58.40347, -34.62394], [-58.40401, -34.62401], [-58.40427, -34.62293], [-58.40429, -34.62274], [-58.40247, -34.62244]]]",Polygon
34225,29907.38,6,6.0,16.0,81.2,8,90.8,8,18.6,1,,6.7,1,54.9,8,699.152,66.0,7,2.0,6.0,34225.0,20061606.0,84.6,2,,3.9,5,"[[[-58.43622, -34.62456], [-58.4362, -34.62599], [-58.43737, -34.62606], [-58.43767, -34.62609], [-58.43796, -34.62612], [-58.43821, -34.62615], [-58.43834, -34.62477], [-58.43795, -34.62473], [-58.43771, -34.62471], [-58.43741, -34.62467], [-58.43622, -34.62456]]]",Polygon
30127,41131.13,13,13.0,2.0,79.8,8,88.9,6,24.9,3,,7.9,2,55.6,8,1240.618,61.3,6,2.0,8.0,30127.0,20130208.0,86.2,3,,4.3,6,"[[[-58.46475, -34.54507], [-58.46502, -34.54587], [-58.46515, -34.5457], [-58.46524, -34.54586], [-58.46544, -34.54628], [-58.46556, -34.54648], [-58.46575, -34.54667], [-58.46581, -34.54658], [-58.46674, -34.54706], [-58.46769, -34.54752], [-58.46884, -34.54812], [-58.46913, -34.54777], [-58.4694, -34.54741], [-58.4682, -34.54682], [-58.46727, -34.54635], [-58.46633, -34.54587], [-58.46538, -34.54539], [-58.46501, -34.5452], [-58.4649, -34.54474], [-58.46475, -34.54507]]]",Polygon
34226,26607.0,6,6.0,21.0,71.7,5,84.6,2,32.8,6,,5.8,0,41.8,6,653.95,54.6,3,2.0,1.0,34226.0,20062101.0,87.4,4,,2.1,2,"[[[-58.43448, -34.62446], [-58.43435, -34.62562], [-58.43431, -34.62587], [-58.43466, -34.6259], [-58.43526, -34.62594], [-58.4362, -34.62599], [-58.43622, -34.62456], [-58.43448, -34.62446]]]",Polygon
34227,18479.25,1,1.0,26.0,72.5,5,86.5,4,29.5,5,,10.2,4,38.8,5,545.402,60.2,5,2.0,4.0,34227.0,20012604.0,89.8,6,,2.7,3,"[[[-58.37573, -34.62083], [-58.37574, -34.62093], [-58.37566, -34.62183], [-58.37564, -34.62201], [-58.37697, -34.62206], [-58.3772, -34.62207], [-58.37721, -34.6219], [-58.37723, -34.62101], [-58.37723, -34.62088], [-58.37586, -34.62084], [-58.37573, -34.62083]]]",Polygon
30129,38987.5,12,12.0,4.0,71.0,4,82.6,0,17.0,0,,7.6,2,35.9,5,789.659,73.7,9,2.0,9.0,30129.0,20120409.0,90.6,7,,0.0,0,"[[[-58.473910000000004, -34.54536], [-58.47351, -34.54616], [-58.4731, -34.54699], [-58.4741, -34.54733], [-58.47458, -34.54749], [-58.47508, -34.54766], [-58.47548, -34.54685], [-58.47589, -34.54602], [-58.47549, -34.54589], [-58.4749, -34.54569], [-58.473910000000004, -34.54536]]]",Polygon
34229,18292.38,1,1.0,26.0,70.0,4,83.9,1,35.9,7,,14.3,7,43.7,6,539.764,49.3,2,2.0,3.0,34229.0,20012603.0,85.3,3,,8.8,9,"[[[-58.37422, -34.62076], [-58.37422, -34.62101], [-58.37417, -34.62174], [-58.37415, -34.62194], [-58.37542, -34.62199], [-58.37564, -34.62201], [-58.37566, -34.62183], [-58.37574, -34.62093], [-58.37573, -34.62083], [-58.37562, -34.62082], [-58.37433, -34.62076], [-58.37422, -34.62076]]]",Polygon
32933,35104.88,3,3.0,6.0,77.7,7,89.7,7,41.3,8,,8.3,2,58.7,8,806.62,41.9,1,2.0,3.0,32933.0,20030603.0,83.2,2,,10.4,9,"[[[-58.39259, -34.60199], [-58.39258, -34.60212], [-58.39238, -34.60316], [-58.39248, -34.60316], [-58.39275, -34.60316], [-58.39399, -34.60321], [-58.39412, -34.60322], [-58.39528, -34.60326], [-58.39542, -34.60326], [-58.39544, -34.60312], [-58.39553, -34.60216], [-58.3954, -34.60216], [-58.3941, -34.60207], [-58.39397, -34.60206], [-58.39281, -34.602], [-58.39259, -34.60199]]]",Polygon
34230,34716.5,1,1.0,25.0,72.9,5,86.2,3,26.2,3,,11.5,5,36.7,5,803.741,56.0,4,2.0,5.0,34230.0,20012505.0,82.2,1,,2.8,4,"[[[-58.37285, -34.62072], [-58.37285, -34.62083], [-58.3728, -34.62171], [-58.37279, -34.62189], [-58.37279, -34.62207], [-58.37273, -34.62306], [-58.37273, -34.62314], [-58.3741, -34.62327], [-58.3741, -34.62315], [-58.37416, -34.62211], [-58.37415, -34.62194], [-58.37417, -34.62174], [-58.37422, -34.62101], [-58.37422, -34.62076], [-58.37402, -34.62076], [-58.37297, -34.62073], [-58.37285, -34.62072]]]",Polygon
34231,82813.38,10,10.0,3.0,72.2,5,88.3,6,19.0,1,,7.9,2,27.6,3,1568.138,74.9,9,2.0,7.0,34231.0,20100307.0,93.9,9,,2.1,2,"[[[-58.52542, -34.63018], [-58.52497, -34.63165], [-58.52518, -34.63169], [-58.52607, -34.63188], [-58.52604, -34.63202], [-58.5258, -34.63292], [-58.52549, -34.63325], [-58.5249, -34.63385], [-58.5243, -34.63447], [-58.5256, -34.63459], [-58.52692, -34.63468], [-58.52699, -34.63401], [-58.52711, -34.63302], [-58.52721, -34.63212], [-58.52739, -34.63138], [-58.52731, -34.63136], [-58.52744, -34.63124], [-58.52793, -34.63071], [-58.52774, -34.63067], [-58.52761, -34.63065], [-58.52706, -34.63053], [-58.52652, -34.63041], [-58.52597, -34.6303], [-58.52542, -34.63018]]]",Polygon
30133,86252.38,12,12.0,1.0,72.0,5,87.4,5,16.8,0,,9.2,3,22.9,2,1174.237,62.1,6,2.0,5.0,30133.0,20120105.0,79.0,1,,4.8,7,"[[[-58.49627, -34.5476], [-58.49443, -34.54679], [-58.49424, -34.54706], [-58.49416, -34.54717], [-58.49325, -34.5485], [-58.49296, -34.5489], [-58.49389, -34.54939], [-58.49482, -34.54988], [-58.49574, -34.55037], [-58.4963, -34.54958], [-58.49684, -34.5488], [-58.49705, -34.5485], [-58.49706, -34.54847], [-58.49708, -34.54844], [-58.49715, -34.54835], [-58.49733, -34.54807], [-58.49627, -34.5476]]]",Polygon
34232,13749.13,6,6.0,14.0,76.4,7,88.6,6,22.4,2,,5.9,0,44.3,6,474.69,68.8,8,2.0,7.0,34232.0,20061407.0,91.1,7,,2.2,3,"[[[-58.44788, -34.62539], [-58.44748, -34.62638], [-58.44879, -34.62682], [-58.44911, -34.626], [-58.44788, -34.62539]]]",Polygon
30134,61827.88,13,13.0,2.0,89.6,9,94.7,9,21.0,2,,5.8,0,61.3,9,1400.084,67.2,7,2.0,9.0,30134.0,20130209.0,88.1,5,,1.4,1,"[[[-58.46456, -34.54498], [-58.46453, -34.54505], [-58.46437, -34.5454], [-58.4642, -34.54578], [-58.46417, -34.54585], [-58.46402, -34.54614], [-58.46376, -34.54664], [-58.46372, -34.54671], [-58.46394, -34.54682], [-58.46445, -34.54708], [-58.46518, -34.54744], [-58.46612, -34.54791], [-58.467060000000004, -34.54838], [-58.46819, -34.54894], [-58.46822, -34.54889], [-58.46851, -34.54854], [-58.46855, -34.54848], [-58.46867, -34.54835], [-58.46872, -34.54828], [-58.46884, -34.54812], [-58.46769, -34.54752], [-58.46674, -34.54706], [-58.46581, -34.54658], [-58.46575, -34.54667], [-58.46556, -34.54648], [-58.46544, -34.54628], [-58.46524, -34.54586], [-58.46515, -34.5457], [-58.46502, -34.54587], [-58.46475, -34.54507], [-58.46456, -34.54498]]]",Polygon
34233,51451.63,6,6.0,16.0,82.3,9,91.1,8,15.7,0,,8.6,3,53.7,8,1048.815,75.2,9,2.0,8.0,34233.0,20061608.0,90.9,7,,4.9,7,"[[[-58.43926, -34.62486], [-58.43914, -34.62606], [-58.43911, -34.62626], [-58.43907, -34.62647], [-58.43886, -34.62746], [-58.44008, -34.62764], [-58.44029, -34.62767], [-58.44135, -34.62783], [-58.4414, -34.62728], [-58.44148, -34.62655], [-58.44102, -34.62649], [-58.44047, -34.62642], [-58.44054, -34.62569], [-58.44062, -34.625], [-58.43953, -34.62489], [-58.43926, -34.62486]]]",Polygon
34235,22704.25,3,3.0,25.0,61.4,1,85.1,2,47.8,9,,12.3,6,28.4,3,606.095,42.1,1,2.0,7.0,34235.0,20032507.0,89.9,6,,2.2,3,"[[[-58.40429, -34.62274], [-58.40427, -34.62293], [-58.40401, -34.62401], [-58.40471, -34.62409], [-58.4058, -34.62423], [-58.40599, -34.62302], [-58.40429, -34.62274]]]",Polygon
34237,20008.0,5,5.0,19.0,68.4,3,84.0,1,33.7,6,,18.0,8,37.8,5,644.699,58.2,5,2.0,9.0,34237.0,20051909.0,91.8,8,,3.5,5,"[[[-58.41373, -34.62333], [-58.41366, -34.62421], [-58.41451, -34.62434], [-58.41475, -34.62437], [-58.41616, -34.62458], [-58.41621, -34.62406], [-58.41622, -34.62393], [-58.41481, -34.62359], [-58.41373, -34.62333]]]",Polygon
34238,46458.75,6,6.0,15.0,82.7,9,91.5,9,8.8,0,,7.8,2,55.1,8,891.584,72.4,9,2.0,6.0,34238.0,20061506.0,81.3,1,,3.4,5,"[[[-58.44164, -34.62509], [-58.44156, -34.62581], [-58.44148, -34.62655], [-58.44228, -34.62666], [-58.44293, -34.62673], [-58.44323, -34.62678], [-58.44355, -34.62683], [-58.44437, -34.62698], [-58.44442, -34.62671], [-58.44451, -34.62597], [-58.44459, -34.62534], [-58.44333, -34.62525], [-58.44255, -34.62518], [-58.44164, -34.62509]]]",Polygon
34240,33799.06,7,7.0,1.0,48.3,0,84.9,2,41.9,8,,34.3,9,14.1,1,845.068,52.3,3,2.0,5.0,34240.0,20070105.0,94.2,9,,6.8,8,"[[[-58.47434, -34.62716], [-58.47387, -34.62822], [-58.47343, -34.62917], [-58.4733, -34.62945], [-58.47315, -34.62977], [-58.47425, -34.63011], [-58.47455, -34.62946], [-58.47498, -34.6285], [-58.47547, -34.62745], [-58.47434, -34.62716]]]",Polygon
32934,18472.0,11,11.0,21.0,85.3,9,95.4,9,27.1,4,,4.6,0,31.8,4,544.657,35.8,0,2.0,9.0,32934.0,20112109.0,62.8,0,,2.2,3,"[[[-58.46518, -34.60758], [-58.46534, -34.60765], [-58.4655, -34.60771], [-58.46578, -34.60783], [-58.46651, -34.60814], [-58.46729, -34.60713], [-58.46596, -34.60656], [-58.46518, -34.60758]]]",Polygon
34241,19350.13,10,10.0,11.0,63.9,2,86.5,4,44.9,9,,17.6,8,26.7,2,558.062,43.6,1,2.0,10.0,34241.0,20101110.0,88.5,5,,2.8,4,"[[[-58.48143, -34.62761], [-58.48129, -34.62794], [-58.48089, -34.6288], [-58.48231, -34.62915], [-58.48277, -34.62816], [-58.48286, -34.62797], [-58.481700000000004, -34.62768], [-58.48143, -34.62761]]]",Polygon
34242,24289.19,7,7.0,6.0,70.6,4,85.4,2,31.0,5,,10.3,4,35.6,5,921.193,60.3,5,2.0,7.0,34242.0,20070607.0,91.3,7,,3.6,5,"[[[-58.46051, -34.62681], [-58.46068, -34.62688], [-58.46174, -34.6272], [-58.46191, -34.62726], [-58.46317, -34.62765], [-58.46338, -34.62771], [-58.46465, -34.62803], [-58.46485, -34.62755], [-58.46339, -34.62711], [-58.46196, -34.62671], [-58.46074, -34.62635], [-58.46058, -34.62668], [-58.46051, -34.62681]]]",Polygon
34243,15664.0,3,3.0,25.0,66.6,3,86.0,3,34.5,6,,15.2,7,28.9,3,502.847,58.4,5,2.0,8.0,34243.0,20032508.0,92.9,8,,2.9,4,"[[[-58.40599, -34.62302], [-58.4058, -34.62423], [-58.40621, -34.62427], [-58.40708, -34.62439], [-58.40721, -34.62321], [-58.40599, -34.62302]]]",Polygon
34244,26792.75,6,6.0,13.0,78.9,8,89.7,7,18.1,1,,6.0,0,49.1,7,674.806,74.4,9,2.0,4.0,34244.0,20061304.0,92.6,8,,7.5,8,"[[[-58.45147, -34.6259], [-58.45107, -34.62672], [-58.45097, -34.62694], [-58.45287, -34.62792], [-58.45343, -34.62678], [-58.45147, -34.6259]]]",Polygon
34245,19595.19,7,7.0,11.0,66.2,3,84.1,1,31.8,6,,8.0,2,42.6,6,560.308,48.8,2,2.0,2.0,34245.0,20071102.0,80.6,1,,2.1,2,"[[[-58.45537, -34.62616], [-58.4547, -34.62728], [-58.45618, -34.62781], [-58.45671, -34.62666], [-58.45537, -34.62616]]]",Polygon
30148,65990.13,12,12.0,4.0,70.0,4,85.6,3,16.9,0,,8.2,2,37.2,5,1064.472,64.6,7,2.0,10.0,30148.0,20120410.0,81.5,1,,3.1,4,"[[[-58.47589, -34.54602], [-58.47548, -34.54685], [-58.47508, -34.54766], [-58.47608, -34.548], [-58.47709, -34.54835], [-58.47821, -34.54873], [-58.4788, -34.54794], [-58.47897, -34.54771], [-58.4794, -34.54716], [-58.4779, -34.54668], [-58.47735, -34.54651], [-58.47689, -34.54635], [-58.47589, -34.54602]]]",Polygon
34247,53041.06,10,10.0,12.0,61.2,1,86.0,3,39.3,8,,37.9,9,22.9,2,1278.391,44.4,1,2.0,6.0,34247.0,20101206.0,83.6,2,,7.4,8,"[[[-58.47547, -34.62745], [-58.47498, -34.6285], [-58.47455, -34.62946], [-58.47425, -34.63011], [-58.47521, -34.63041], [-58.47535, -34.63045], [-58.47638, -34.63076], [-58.47649, -34.6308], [-58.47743, -34.63109], [-58.4778, -34.6303], [-58.47687, -34.63005], [-58.47672, -34.63001], [-58.47567, -34.62975], [-58.47611, -34.62879], [-58.4765, -34.62793], [-58.47659, -34.62774], [-58.47547, -34.62745]]]",Polygon
34248,44142.31,7,7.0,7.0,68.5,4,87.6,5,37.3,7,,14.5,7,26.4,2,1249.591,41.5,1,2.0,7.0,34248.0,20070707.0,78.8,1,,0.0,0,"[[[-58.46517, -34.62683], [-58.46491, -34.62742], [-58.46489, -34.62746], [-58.46485, -34.62755], [-58.46589, -34.62783], [-58.46604, -34.62788], [-58.4662, -34.62793], [-58.46626, -34.62795], [-58.46665, -34.62807], [-58.46762, -34.62836], [-58.469, -34.62877], [-58.46906, -34.62865], [-58.47037, -34.62907], [-58.47044, -34.62892], [-58.47066, -34.62842], [-58.47042, -34.62835], [-58.46933, -34.62804], [-58.46908, -34.62797], [-58.46794, -34.62764], [-58.46672, -34.62729], [-58.46658, -34.627250000000004], [-58.46532, -34.62687], [-58.46517, -34.62683]]]",Polygon
34249,21148.5,3,3.0,25.0,55.2,1,84.6,2,39.8,8,,13.8,7,21.7,1,589.099,47.3,2,2.0,9.0,34249.0,20032509.0,87.1,4,,3.2,4,"[[[-58.40721, -34.62321], [-58.40708, -34.62439], [-58.40727, -34.62441], [-58.40887, -34.6246], [-58.40894, -34.62394], [-58.40899, -34.6235], [-58.40881, -34.62348], [-58.40721, -34.62321]]]",Polygon
30151,51073.56,12,12.0,3.0,64.8,2,83.0,1,19.0,1,,11.1,5,27.2,3,1215.939,58.1,4,2.0,8.0,30151.0,20120308.0,77.1,0,,2.6,3,"[[[-58.4794, -34.54716], [-58.48033, -34.54765], [-58.48108, -34.54805], [-58.48125, -34.548140000000004], [-58.48217, -34.54862], [-58.48264, -34.54887], [-58.48309, -34.54912], [-58.48401, -34.54961], [-58.48461, -34.54882], [-58.48446, -34.54874], [-58.483670000000004, -34.54834], [-58.48275, -34.54786], [-58.48228, -34.54761], [-58.48183, -34.54738], [-58.48119, -34.54704], [-58.4809, -34.5469], [-58.47995, -34.54641], [-58.4794, -34.54716]]]",Polygon
32935,21715.5,1,1.0,10.0,81.4,9,91.2,8,56.6,9,,28.4,9,49.3,7,592.658,31.2,0,2.0,10.0,32935.0,20011010.0,87.8,4,,7.3,8,"[[[-58.3909, -34.60189], [-58.38966, -34.601820000000004], [-58.38953, -34.6018], [-58.38946, -34.60301], [-58.3896, -34.60302], [-58.39085, -34.60309], [-58.39118, -34.60311], [-58.39129, -34.60204], [-58.3913, -34.60192], [-58.39117, -34.60191], [-58.3909, -34.60189]]]",Polygon
34254,68703.56,10,10.0,13.0,69.0,4,84.8,2,19.1,1,,15.5,7,32.1,4,1229.018,75.1,9,2.0,6.0,34254.0,20101306.0,94.2,9,,4.1,6,"[[[-58.48808, -34.6294], [-58.48921, -34.62996], [-58.48937, -34.63005], [-58.49021, -34.63045], [-58.49109, -34.63089], [-58.49126, -34.63097], [-58.49235, -34.63151], [-58.49258, -34.63134], [-58.49299, -34.63101], [-58.49358, -34.63054], [-58.49248, -34.63001], [-58.4914, -34.62948], [-58.49038, -34.62898], [-58.48929, -34.62845], [-58.48823, -34.62928], [-58.48808, -34.6294]]]",Polygon
34255,37616.06,6,6.0,13.0,78.9,8,92.7,9,19.0,1,,8.6,3,50.4,7,1085.267,67.5,8,2.0,7.0,34255.0,20061307.0,86.4,3,,4.8,7,"[[[-58.44911, -34.626], [-58.44879, -34.62682], [-58.44841, -34.62778], [-58.44799, -34.62882], [-58.44751, -34.63003], [-58.44822, -34.63014], [-58.44834, -34.62988], [-58.44881, -34.62896], [-58.44931, -34.62794], [-58.45005, -34.62647], [-58.44935, -34.62611], [-58.44911, -34.626]]]",Polygon
30157,304480.7,13,13.0,11.0,86.3,9,92.9,9,8.7,0,,7.5,1,53.8,8,2586.926,80.1,9,2.0,2.0,30157.0,20131102.0,88.8,5,,4.6,6,"[[[-58.4406, -34.54737], [-58.44066, -34.54744], [-58.44106, -34.54792], [-58.44113, -34.54802], [-58.44116, -34.54801], [-58.44137, -34.54795], [-58.44177, -34.54786], [-58.44219, -34.54778], [-58.44313, -34.54834], [-58.44334, -34.54845], [-58.44427, -34.54901], [-58.44537, -34.54966], [-58.44647, -34.55032], [-58.44763, -34.551], [-58.44803, -34.55035], [-58.44877, -34.55024], [-58.44951, -34.55012], [-58.45001, -34.55005], [-58.45008, -34.54997], [-58.45019, -34.5499], [-58.45031, -34.54988], [-58.4501, -34.54885], [-58.44985, -34.54771], [-58.44963, -34.54666], [-58.44948, -34.54668], [-58.44877, -34.54679], [-58.44804, -34.5469], [-58.44729, -34.54702], [-58.44592, -34.54521], [-58.44589, -34.54517], [-58.44587, -34.54512], [-58.44586, -34.54507], [-58.44585, -34.54502], [-58.44585, -34.54495], [-58.44584, -34.54492], [-58.44584, -34.54491], [-58.44584, -34.54486], [-58.44584, -34.54483], [-58.44584, -34.5448], [-58.44585, -34.54476], [-58.44585, -34.54474], [-58.44585, -34.54472], [-58.44578, -34.54451], [-58.44545, -34.5447], [-58.44309, -34.54599], [-58.44282, -34.54614], [-58.44102, -34.54712], [-58.4406, -34.54737]]]",Polygon
34256,49688.63,10,10.0,12.0,51.9,0,84.1,1,48.1,9,,43.9,9,17.0,1,895.646,41.3,1,2.0,5.0,34256.0,20101205.0,89.4,6,,5.5,7,"[[[-58.47659, -34.62774], [-58.4765, -34.62793], [-58.47611, -34.62879], [-58.47567, -34.62975], [-58.47672, -34.63001], [-58.47687, -34.63005], [-58.4778, -34.6303], [-58.47819, -34.62947], [-58.47825, -34.62933], [-58.47874, -34.62827], [-58.47763, -34.62799], [-58.47659, -34.62774]]]",Polygon
30158,40356.38,12,12.0,5.0,78.7,8,90.0,7,42.9,8,,15.0,7,43.5,6,1028.067,42.2,1,2.0,6.0,30158.0,20120506.0,85.0,3,,12.5,9,"[[[-58.47043, -34.54607], [-58.46994, -34.54672], [-58.4694, -34.54741], [-58.46913, -34.54777], [-58.46884, -34.54812], [-58.46872, -34.54828], [-58.46867, -34.54835], [-58.46855, -34.54848], [-58.46851, -34.54854], [-58.46989, -34.54882], [-58.47003, -34.54853], [-58.47005, -34.54848], [-58.47068, -34.54716], [-58.47169, -34.54749], [-58.47189, -34.54707], [-58.4721, -34.54664], [-58.47105, -34.54628], [-58.47082, -34.5462], [-58.47043, -34.54607]]]",Polygon
34257,35592.06,7,7.0,1.0,49.7,0,81.1,0,34.1,6,,24.3,9,25.1,2,773.981,54.1,3,2.0,7.0,34257.0,20070107.0,88.1,5,,7.4,8,"[[[-58.47066, -34.62842], [-58.47044, -34.62892], [-58.47037, -34.62907], [-58.47031, -34.62919], [-58.47021, -34.62943], [-58.47155, -34.62978], [-58.47178, -34.62983], [-58.47183, -34.62971], [-58.47185, -34.62969], [-58.47195, -34.62947], [-58.47197, -34.6294], [-58.47222, -34.62886], [-58.47267, -34.62791], [-58.47252, -34.62788], [-58.47142, -34.62753], [-58.4711, -34.62743], [-58.47066, -34.62842]]]",Polygon
34258,18291.38,7,7.0,6.0,62.6,2,82.7,1,19.4,1,,10.7,5,36.3,5,541.798,61.6,6,2.0,9.0,34258.0,20070609.0,81.0,1,,5.7,7,"[[[-58.46051, -34.62681], [-58.46042, -34.62697], [-58.45985, -34.62795], [-58.46002, -34.62802], [-58.46098, -34.62835], [-58.4612, -34.62842], [-58.46167, -34.62736], [-58.46174, -34.6272], [-58.46068, -34.62688], [-58.46051, -34.62681]]]",Polygon
34259,65661.81,10,10.0,14.0,64.1,2,86.5,4,26.6,4,,16.5,8,25.3,2,1372.298,62.0,6,2.0,1.0,34259.0,20101401.0,88.6,5,,5.7,7,"[[[-58.49954, -34.62924], [-58.49905, -34.62963], [-58.49893, -34.62972], [-58.49808, -34.63039], [-58.49792, -34.63027], [-58.49717, -34.62971], [-58.4964, -34.6303], [-58.4962, -34.63042], [-58.49641, -34.63051], [-58.49744, -34.63088], [-58.49858, -34.63127], [-58.49927, -34.63151], [-58.49947, -34.63158], [-58.49998, -34.63178], [-58.50055, -34.63201], [-58.50104, -34.63221], [-58.50154, -34.63183], [-58.50041, -34.63084], [-58.50029, -34.63073], [-58.5008, -34.63035], [-58.50035, -34.62995], [-58.49954, -34.62924]]]",Polygon
30161,83780.25,13,13.0,3.0,85.0,9,94.9,9,23.1,2,,6.0,0,53.2,8,1336.614,68.4,8,2.0,4.0,30161.0,20130304.0,91.5,7,,15.0,9,"[[[-58.45876, -34.54746], [-58.45898, -34.54714], [-58.45933, -34.54666], [-58.45989, -34.54589], [-58.45892, -34.54541], [-58.45812, -34.54606], [-58.45804, -34.54612], [-58.457300000000004, -34.54672], [-58.45659, -34.54728], [-58.45651, -34.54737], [-58.4563, -34.54755], [-58.45574, -34.54804], [-58.45504, -34.54864], [-58.45602, -34.54915], [-58.45615, -34.54923], [-58.4562, -34.54925], [-58.45634, -34.54932], [-58.45712, -34.54971], [-58.45729, -34.5495], [-58.45766, -34.54901], [-58.45779, -34.54881], [-58.45823, -34.54824], [-58.45829, -34.548140000000004], [-58.45876, -34.54746]]]",Polygon
34260,35099.25,5,5.0,19.0,67.6,3,86.8,4,39.3,8,,11.0,5,30.7,3,827.796,53.0,3,2.0,10.0,34260.0,20051910.0,92.3,8,,6.3,8,"[[[-58.41621, -34.62406], [-58.41616, -34.62458], [-58.4161, -34.62544], [-58.41736, -34.62561], [-58.41768, -34.62566], [-58.41799, -34.62571], [-58.41863, -34.62581], [-58.41883, -34.62584], [-58.4191, -34.6246], [-58.41776, -34.62451], [-58.41753, -34.62449], [-58.41706, -34.62445], [-58.41621, -34.62406]]]",Polygon
32936,18765.0,1,1.0,10.0,72.5,5,93.1,9,47.5,9,,11.8,6,36.5,5,548.15,31.3,0,2.0,9.0,32936.0,20011009.0,78.8,1,,2.3,3,"[[[-58.38803, -34.60172], [-58.38801, -34.60184], [-58.387950000000004, -34.60291], [-58.38931, -34.603], [-58.38946, -34.60301], [-58.38953, -34.6018], [-58.3894, -34.60179], [-58.38803, -34.60172]]]",Polygon
