index,Name,Longitude,Latitude,Type,b_id
927,EL ATENEO. SUCURSAL CABILDO.,-58.45643614,-34.56214721,cultural center,1
928,EL BANQUETE. SUCURSAL LA PAMPA.,-58.45536464,-34.56552675,cultural center,1
929,EL CARROMATO (SALA MOVIL),-58.45285169,-34.56115236,cultural center,1
930,EL HABLADOR,-58.4582292,-34.56042511,cultural center,1
931,EL SOTANO,-58.45071186,-34.57780772,cultural center,28
932,EL TUNEL LIBROS,-58.46046141,-34.55788576,cultural center,1
933,ENCUADRE S.A.,-58.45772005,-34.5522968,cultural center,2
934,ENTELEQUIA COMIC BOOK STORE (SUCURSAL JURAMENTO),-58.45836517,-34.56306874,cultural center,1
935,ENTRE LIBROS. SUCURSAL AV. CABILDO.,-58.4582292,-34.56042511,cultural center,1
936,ENTRETELONES ESPACIO TEATRAL,-58.46071801,-34.57513779,cultural center,28
937,ESCUELA ARGENTINA DE FOTOGRAFIA,-58.46341777,-34.55079849,cultural center,2
938,"ESCUELA DE DANZAS ""REINA REECH""",-58.45411413,-34.55912297,cultural center,1
939,"ESCUELA DE DISE�O Y MODA ""DONATO DELEGO""",-58.45481389,-34.56373138,cultural center,1
940,ESCUELA DE MUSICA DE BUENOS AIRES,-58.45541767,-34.56516876,cultural center,1
941,ESCUELA PROFESIONAL DE CINE ELISEO SUBIELA,-58.45923518,-34.55564326,cultural center,1
942,ESCUELA SUPERIOR DE CREATIVOS PUBLICITARIOS,-58.45629501,-34.56415381,cultural center,1
943,ESPACIO CULTURAL C.E.I.A.C,-58.46044437,-34.57100344,cultural center,1
944,ESPACIO CULTURAL NUESTROS HIJOS. FUNDACION MADRES DE PLAZA DE MAYO,-58.46563148,-34.53777361,cultural center,2
945,ETERNAL SUNDAY RECORDS,-58.44558385,-34.55723777,cultural center,1
946,"FACULTAD DE ARQUITECTURA, DISE�O Y URBANISMO",-58.44208419,-34.54177827,cultural center,1
947,FUNNY BOOKS,-58.46163555,-34.55805107,cultural center,1
948,GALERNA LIBROS. SUCURSAL CABILDO.,-58.45476997,-34.56445504,cultural center,1
949,GLD (GRUPO LASER DISC),-58.46129178,-34.54568218,cultural center,2
950,GOUT ELITE GASTRONOMICA,-58.45276223,-34.56109925,cultural center,1
951,HYPNOSIS FILMS,-58.46934647,-34.55704862,cultural center,2
952,INBOCCALUPO,-58.45171007,-34.5680191,cultural center,28
953,INSTITUTO DE ASTRONOMIA Y FISICA DEL ESPACIO,-58.43946226,-34.54483801,cultural center,1
954,INSTITUTO DE BIOLOGIA Y MEDICINA EXPERIMENTAL,-58.45877629,-34.55792664,cultural center,1
955,INSTITUTO DE GEOCRONOLOGIA Y GEOLOGIA ISOTOPICA,-58.44041108,-34.54511575,cultural center,1
956,"INSTITUTO SUPERIOR DE LETRAS ""EDUARDO MALLEA""",-58.4509826,-34.56726441,cultural center,28
957,INSTITUTO SUPERIOR SANTA ANA,-58.44881207,-34.55518497,cultural center,1
958,KEL EDICIONES. SUCURSAL CONDE.,-58.46461794,-34.56836822,cultural center,1
959,LA CALESITA DE COLEGIALES,-58.44677757,-34.5733513,cultural center,28
960,LA ESCUELA,-58.46995436,-34.55364757,cultural center,2
961,LA MILONGUITA (SEDE J. NEWBERY),-58.44427012,-34.5757402,cultural center,28
962,LA PORTE�A LIBROS,-58.45030681,-34.55821358,cultural center,1
963,LA SODERIA,-58.46383732,-34.56008552,cultural center,1
964,LIBRERIA CONCENTRA. SUCURSAL CIUDAD UNIVERSITARIA.,-58.44500293,-34.54061474,cultural center,1
965,LIBRERIA CUSPIDE. SUCURSAL CABILDO.,-58.45544121,-34.56330267,cultural center,1
966,LIBRERIA DEL VIRREY,-58.45021466,-34.56765808,cultural center,28
967,LIBRERIA NADIR. SUCURSAL AV. CABILDO.,-58.45418311,-34.56507533,cultural center,1
968,LIBRERIA RODRIGUEZ,-58.45452579999999,-34.56436614,cultural center,1
969,LIBRERIA YENNY. SUCURSAL AV. CABILDO.,-58.45577255,-34.56329159,cultural center,1
970,LIBROS DEL SOL,-58.46008862,-34.57407434,cultural center,28
971,LON RECORDS S.R.L.,-58.4582292,-34.56042511,cultural center,1
972,LS 83 - TV CANAL 9,-58.44399918,-34.58137455,cultural center,28
973,LUNARIA LIBROS,-58.45665742,-34.54943547,cultural center,2
974,LUNATICA FILMS ARGENTINA,-58.44827805,-34.55086992,cultural center,1
975,MADRE MARAVILLAS DE JESUS,-58.45456097,-34.56227885,cultural center,1
976,MAGGI,-58.46046141,-34.55788576,cultural center,1
977,MARIELA MANZUR,-58.46040666,-34.54433777,cultural center,2
978,MARTYCER. SUCURSAL MONROE I.,-58.46066176,-34.55866109,cultural center,1
979,MEDIAPOLIS,-58.44517509,-34.54041194,cultural center,1
980,METRO FM 95.1,-58.45158426,-34.57580575,cultural center,28
981,"MUSEO ""CASA DE YRURTIA""",-58.45528554,-34.557203799999996,cultural center,1
982,MUSEO DE ARTE ESPA�OL ENRIQUE LARRETA,-58.45526419,-34.56112861,cultural center,1
983,"MUSEO DE MINERALOGIA ""DOCTORA E. MERTOLA""",-58.44211802,-34.54155565,cultural center,1
984,MUSEO DE TIRO FEDERAL,-58.45528071,-34.5481476,cultural center,2
985,MUSEO HISTORICO SARMIENTO,-58.45442395,-34.5608594,cultural center,1
986,MUSEO INTERACTIVO DE MATEMATICA - MATEUBA MUSEUM,-58.43951147,-34.54417726,cultural center,1
987,MUSEO LIBERO BADII,-58.45016463,-34.55997204,cultural center,1
988,MUSIC BROKERS ARGENTINA,-58.45441896,-34.56284832,cultural center,1
989,OCS BOOK SHOP S.R.L.,-58.45919984,-34.57454017,cultural center,28
990,ORT (NU�EZ),-58.45373641,-34.5499162,cultural center,2
991,PARQUE DE LA MEMORIA,-58.43765686,-34.54109893,cultural center,1
992,PETRUS HELIOAGABALA,-58.46045812,-34.56007879,cultural center,1
993,POLEY RECORDS,-58.44785833,-34.57708753,cultural center,28
994,POP ART MUSIC,-58.44200369,-34.57883476,cultural center,28
995,PROSCENIO. ESCUELA DE TEATRO MUSICAL.,-58.46205069,-34.55575893,cultural center,1
996,RADIO 9 LA DEPORTIVA AM 950,-58.45209357,-34.57664941,cultural center,28
997,RAFYS,-58.46718114,-34.55788629,cultural center,2
998,ROBERTO WERNER,-58.44229918,-34.55641868,cultural center,1
999,ROCK AND POP FM 95.9,-58.45158426,-34.57580575,cultural center,28
1000,ROCK SHOW,-58.4582292,-34.56042511,cultural center,1
1001,SBS LIBRERIA INTERNACIONAL. SUCURSAL SUCRE.,-58.45559573,-34.56419712,cultural center,1
1002,SHOWCASE BELGRANO,-58.45290401,-34.55405226,cultural center,1
1003,STROBE RECORDS,-58.4582292,-34.56042511,cultural center,1
1004,SURAMUSIC,-58.45138933,-34.58025018,cultural center,28
1005,TIEMPOS MODERNOS LIBROS,-58.45328863,-34.56254658,cultural center,1
1006,"UNIVERSIDAD DE BELGRANO, FACULTAD DE HUMANIDADES Y ARQUITECTURA Y URBANIMO",-58.44378891,-34.56425666,cultural center,1
1007,UNIVERSIDAD POPULAR DE BELGRANO ALFREDO FAZIO,-58.46333777,-34.55075833,cultural center,2
1008,URBE MULTIMEDIA,-58.45599493,-34.57507006,cultural center,28
1009,VACA RECORDS,-58.46631529999999,-34.542885999999996,cultural center,2
1010,VORTERIX FM 103.1,-58.45083697,-34.58013535,cultural center,28
1011,1960 TIERRA ADENTRO,-58.42883403,-34.58756188,cultural center,0
1012,ABRAXAS,-58.41900917,-34.58877851,cultural center,0
1013,AIKE SUR,-58.43526032,-34.57976675,cultural center,0
1014,ALFAGRAMA EDICIONES,-58.43910584,-34.57485195,cultural center,0
1015,ALIANZA FRANCESA DE BUENOS AIRES (SEDE 11 DE SETIEMBRE),-58.44170688,-34.56906615,cultural center,0
1016,ANDRES BELLO - TIENDA DE LIBROS,-58.4332928,-34.58809041,cultural center,0
1017,ANIMA FILMS,-58.425847,-34.5951829,cultural center,0
1018,AQUA FILMS,-58.41110511,-34.58066727,cultural center,0
1019,AREA 54 FILMS,-58.43291633,-34.59125233,cultural center,0
1020,AREA DIGITAL,-58.4378625,-34.57879209,cultural center,0
1021,ARLEQUIN LIBROS,-58.41197166,-34.58454881,cultural center,0
1022,ASOCIACION CULTURAL ARMENIA,-58.43074841,-34.59166206,cultural center,0
1023,ASPEN CLASSIC FM 102.3,-58.4369743,-34.58356885,cultural center,0
1024,ASST,-58.40390229,-34.57897935,cultural center,0
1025,BANDA APARTE,-58.42680789,-34.58525045,cultural center,0
1026,BARCELONA,-58.44327581,-34.58542415,cultural center,0
1027,BAR DE EL GALLEGO,-58.43720652,-34.58330526,cultural center,0
1028,BAR VIRASORO,-58.42071868,-34.58890225,cultural center,0
1029,BIBLIOTECA CARLOS GUIDO Y SPANO,-58.42376778,-34.58134623,cultural center,0
1030,BIBLIOTECA CENTRO DE INVESTIGACIONES EN ANTROPOLOGIA Y FILOSOFICA Y CULTURAL,-58.44221868,-34.56732119,cultural center,0
1031,BIBLIOTECA DE LA ACADEMIA NACIONAL DE GEOGRAFIA,-58.43858662,-34.57316420000001,cultural center,0
1032,BIBLIOTECA DE LA CAMARA ARGENTINA DE LA INDUSTRIA PLASTICA,-58.41395916,-34.5877413,cultural center,0
1033,"BIBLIOTECA DEL HOSPITAL MILITAR CENTRAL ""CIRCULAR MILITAR DR. COSME ARGERICH""",-58.43568439,-34.5704044,cultural center,0
1034,BIBLIOTECA DEL INSTITUTO NACIONAL DE TECNOLOGIA AGROPECUARIA - INSTITUTO DE ECONOMIA Y SOCIOLOGIA,-58.40450791,-34.58175131,cultural center,0
1035,BIBLIOTECA DEL MUSEO NACIONAL DE ARTE DECORATIVO,-58.40085554,-34.58244187,cultural center,0
1036,BIBLIOTECA EVARISTO CARRIEGO,-58.41611159,-34.59414581,cultural center,0
1037,"BIBLIOTECA ""GENERAL BELGRANO"" ESCUELA SUPERIOR DE GUERRA ""TENIENTE GENERAL LUIS M. CAMPOS""",-58.43203157,-34.567704299999995,cultural center,0
1038,BIBLIOTECA POPULAR WILLIAM C. MORRIS,-58.42387241,-34.58135167,cultural center,0
1039,BIBLIOTECA Y MAPOTECA SERVICIO GEOGRAFICO MILITAR,-58.43858662,-34.57316420000001,cultural center,0
1040,BIG BUDDHA,-58.43883973,-34.58512274,cultural center,0
1041,BLUE FM 100.7,-58.436975100000005,-34.58356864,cultural center,0
1042,BORIS CLUB DE JAZZ,-58.43689626,-34.58520865,cultural center,0
1043,BRAGA MENENDEZ ARTE CONTEMPORANEO,-58.43656044,-34.58581917,cultural center,0
1044,BS. AS. PRODUCCIONES,-58.41277495,-34.58003622,cultural center,0
1045,BUENOS AIRES COMUNICACION,-58.41690641,-34.59599227,cultural center,0
1046,CAFE HOMERO,-58.4318108,-34.59033929,cultural center,0
1047,CAFE VINILO,-58.41816064,-34.59553312,cultural center,0
1048,CAFFE TABAC,-58.40446889,-34.58090442,cultural center,0
1049,CALESITA DE LA PLAZA CAMPA�A DEL DESIERTO,-58.42471528,-34.58906463,cultural center,0
1050,CALESITA DE LA PLAZA UNION LATINOAMERICANA,-58.41947621,-34.591782,cultural center,0
1051,CALESITA DEL JARDIN ZOOLOGICO,-58.41478268,-34.57559305,cultural center,0
1052,CALESITA DEL PARQUE 3 DE FEBRERO,-58.41386149,-34.57443044,cultural center,0
1053,CALESITA JUAN CARLOS DE LA PLAZA REPUBLICA DE BOLIVIA,-58.43696694,-34.56282122,cultural center,0
1054,CAPITULO DOS,-58.41079481,-34.58065718,cultural center,0
1055,CENDAS AUDITORIO,-58.41690641,-34.59599227,cultural center,0
1056,CENTRO ARGENTINO DE ESTUDIO DE MODAS (CAEM),-58.42314148,-34.59214022,cultural center,0
1057,CENTRO CULTURAL ANIBAL TROILO,-58.438768599999996,-34.58380457,cultural center,0
1058,CENTRO CULTURAL CASA CABRERA,-58.41785227,-34.59655538,cultural center,0
1059,CENTRO CULTURAL COREANO,-58.40404033,-34.57922817,cultural center,0
1060,CENTRO CULTURAL ISLAMICO,-58.42440535,-34.5731255,cultural center,0
1061,CENTRO CULTURAL TATO BORES,-58.41725318,-34.59185564,cultural center,0
1062,CENTRO DE INVESTIGACIONES CINEMATOGRAFICAS (CIC),-58.44114498,-34.57414146,cultural center,0
1063,CHACAREREAN TEATRE,-58.43308001,-34.581944299999996,cultural center,0
1064,CINEMARK PALERMO,-58.41026765,-34.5866848,cultural center,0
1065,CLARETIANA EDITORIAL. SUCURSAL ARAOZ.,-58.41068306,-34.58265542,cultural center,0
1066,CODIGO MONTESCO,-58.4207178,-34.59543701,cultural center,0
1067,COLISEO SPORTS & FUN,-58.43319011,-34.58149624,cultural center,0
1068,COMPANIA CINEMATOGRAFICA,-58.42877331,-34.58297123,cultural center,0
1069,CONSERVATORIO SUPERIOR DE MUSICA MANUEL DE FALLA - ANEXO 2,-58.41054604,-34.58384201,cultural center,0
1070,DEL NUEVO EXTREMO GRUPO EDITORIAL,-58.43703417,-34.5813907,cultural center,0
1071,DEL VIEJO PALERMO,-58.43770507,-34.58596314,cultural center,0
1072,DEVA'S. SUCURSAL HONDURAS.,-58.42748407,-34.59042311,cultural center,0
1073,DISTAL LIBROS. SUCURSAL SCALABRINI ORTIZ.,-58.41571067,-34.58493658,cultural center,0
1074,DVD PRODUCCIONES FONOGRAFICAS S.A:,-58.40675274,-34.58094158,cultural center,0
1075,EDICIONES ABRAN CANCHA,-58.41994234,-34.59536835,cultural center,0
1076,EDICIONES DE LA FLOR,-58.41657002,-34.59549495,cultural center,0
1077,EDICIONES DEL SIGNO,-58.41127429,-34.58424306,cultural center,0
1078,EDITORIAL ALBATROS,-58.40784904,-34.57980533,cultural center,0
1079,EDITORIAL GUADALUPE,-58.41762666,-34.58883189,cultural center,0
1080,EDITORIAL MODALITE,-58.42581129,-34.5962855,cultural center,0
1081,EDITORIAL TROQUEL,-58.43845055,-34.5654756,cultural center,0
1082,EDITORIAL Y REVISTA TOPIA,-58.41382725,-34.58068891,cultural center,0
1083,EDUCALIBROS. SUCURSAL CHARCAS.,-58.42560579,-34.58176042,cultural center,0
1084,EDUCALIBROS. SUCURSAL MALABIA.,-58.42056302,-34.58646912,cultural center,0
1085,EL BANQUETE. SUCURSAL CABILDO.,-58.44708876,-34.56873508,cultural center,0
1086,EL BRIO,-58.42793987,-34.58363829,cultural center,0
1087,EL DUENDE TEATRO,-58.42544718,-34.59242782,cultural center,0
1088,EL ESCONDITE,-58.41632035,-34.58682765,cultural center,0
1089,EL PREFERIDO DE PALERMO,-58.42529708,-34.58545725,cultural center,0
1090,EL QUETZAL CASA CULTURAL,-58.42282304,-34.58768439,cultural center,0
1091,EL TRAILER BAR TEATRO,-58.43003561,-34.58893922,cultural center,0
1092,EL TUNEL CENTRO CULTURAL,-58.43409981,-34.58044028,cultural center,0
1093,EN EL CAMINO LIBROS. SUCURSAL BORGES.,-58.429443299999996,-34.58817367,cultural center,0
1094,ESPACIO 10 ART GALLERY,-58.42499926,-34.58583084,cultural center,0
1095,ESPACIO POLONIA TEATRO,-58.43837771,-34.58603069,cultural center,0
1096,FASICARO GUSTAVO,-58.41024918,-34.58765934,cultural center,0
1097,FONDO DE CULTURA ECONOMICA DE ARGENTINA,-58.43597,-34.58282324,cultural center,0
1098,FUNDACION MITICA,-58.42662015,-34.58500055,cultural center,0
1099,GACHI PIMIENTO GALLERY CONTEMPORARY LATIN AMERICA ART,-58.42817809,-34.58479142,cultural center,0
1100,GALERIA BACANO,-58.42881128,-34.590376,cultural center,0
1101,GALERIA DABBAH TORREJON,-58.43165951,-34.58636889,cultural center,0
1102,GALERIA DANIEL MAMAN FINE ARTS,-58.40602029,-34.57916037,cultural center,0
1103,GALERIA DE ARTE KARINA PARADISO,-58.43328829,-34.56578222,cultural center,0
1104,GALERIA ELSI DEL RIO,-58.43705884,-34.58625255,cultural center,0
1105,GALERIA FORMA,-58.43091697,-34.58785564,cultural center,0
1106,GALERIA FOSTER CATENA,-58.42907285,-34.58951383,cultural center,0
1107,GALERIA MAR DULCE,-58.43332834,-34.58822346,cultural center,0
1108,GALERIA MATILDE BENSIGNOR,-58.44028746,-34.573426700000006,cultural center,0
1109,GALERIA PABELLON 4,-58.43488562,-34.58925333,cultural center,0
1110,GALERIA SCHLIFKA MOLINA ARTE,-58.42948987,-34.59043023,cultural center,0
1111,GOURMET MUSICAL EDICIONES,-58.40797942,-34.58245792,cultural center,0
1112,GROOVE,-58.42323868,-34.57965334,cultural center,0
1113,HELIASTA EDITORIAL,-58.41213874,-34.58430749,cultural center,0
1114,ICARO,-58.43865416,-34.58441954,cultural center,0
1115,IL BALLO DEL MATTONE,-58.43861856,-34.58384957,cultural center,0
1116,"INSTITUTO NACIONAL DE ANTROPOLOGIA Y PENSAMIENTO LATINOAMERICA - BIBLIOTECA Y CENTRO DE DOCUMENTACION ""JUAN ANTONIO CARRIZO""",-58.44614754,-34.56628936,cultural center,0
1117,INSTITUTO NACIONAL SAN MARTINIANO,-58.40137425,-34.58046997,cultural center,0
1118,INSTITUTO UNIVERSITARIO ESCUELA SUPERIOR DE ECONOMIA Y ADMINISTRACION DE EMPRESAS,-58.42306834,-34.58087863,cultural center,0
1119,INSTITUTO UNIVERSITARIO ESEADE,-58.42306834,-34.58087863,cultural center,0
1120,INSTITUTO UNIVERSITARIO NACIONAL DE ARTE - DEPTO DE ARTES DRAMATICOS,-58.41168966,-34.58310044,cultural center,0
1121,KATZ EDITORES,-58.43483241,-34.569129499999995,cultural center,0
1122,LA ABADIA. CENTRO DE ARTE Y ESTUDIOS LATINOAMERICANOS,-58.43826198,-34.56761318,cultural center,0
1123,LA BARCA LIBROS,-58.41079894,-34.58141153,cultural center,0
1124,LA CALESITA DE PEDRITO DE PARQUE LAS HERAS,-58.40814743,-34.58501063,cultural center,0
1125,LA CASA DEL ARBOL,-58.42896865,-34.57781115,cultural center,0
1126,LA CITA LIBROS,-58.41263063,-34.59141721,cultural center,0
1127,LA ESCALERA ESPACIO DE ARTE,-58.4289206,-34.58070344,cultural center,0
1128,LA FUGA CABRERA,-58.43084615,-34.59090258,cultural center,0
1129,LA ISLA FM 89.9,-58.40784904,-34.57980533,cultural center,0
1130,LA MAGA,-58.41632035,-34.58682765,cultural center,0
1131,LA MARAVILLOSA. CASA DE ARTE.,-58.41951243,-34.59344739,cultural center,0
1132,LA MILONGUITA (SEDE ARMENIA),-58.43082947,-34.59183261,cultural center,0
1133,LA OREJA NEGRA,-58.43551395,-34.58982332,cultural center,0
1134,LA PAILA RESTAURANT,-58.42874519,-34.58707448,cultural center,0
1135,LAS MIL Y UNA HOJAS. SUCURSAL LACROZE.,-58.44318085,-34.56809349,cultural center,0
1136,LAS MIL Y UNA HOJAS. SUCURSAL L. M. CAMPOS.,-58.44236742,-34.56391008,cultural center,0
1137,LA VIRUTA TANGO,-58.43074841,-34.59166206,cultural center,0
1138,LIBRERIA CRACK UP,-58.42780045,-34.58757835,cultural center,0
1139,LIBRERIA DEL MALBA,-58.40376524,-34.57724471,cultural center,0
1140,LIBRERIA ETERNA CADENCIA,-58.43609759,-34.58438964,cultural center,0
1141,LIBRERIA GUIRAUD,-58.4137282,-34.59319646,cultural center,0
1142,LIBRERIA OTRO MUNDO,-58.41930073,-34.58419125,cultural center,0
1143,LIBRERIA PAIDOS,-58.41123609,-34.58185046,cultural center,0
1144,LIBRERIA SANTA FE. SUCURSAL ALTO PALERMO.,-58.41066341,-34.58855554,cultural center,0
1145,LIBRERIA SANTA FE. SUCURSAL CABILDO.,-58.44294922,-34.57079106,cultural center,0
1146,LIBRERIA YENNY. SUCURSAL AEROPUERTO.,-58.40193678,-34.56791869,cultural center,0
1147,LIBRERIA YENNY. SUCURSAL ARCE.,-58.43706109,-34.5673516,cultural center,0
1148,LIBRERIA YENNY. SUCURSAL AV. SANTA FE.,-58.41066341,-34.58855554,cultural center,0
1149,LIBRERIA YENNY. SUCURSAL SALGUERO.,-58.40411611,-34.57564556,cultural center,0
1150,LIBROS DEL PASAJE,-58.42963643,-34.58701035,cultural center,0
1151,LIBROS LA TEATRAL,-58.43992439,-34.565008399999996,cultural center,0
1152,LILITH LIBROS,-58.41646873,-34.58470032,cultural center,0
1153,LS 86 - TV CANAL 2,-58.43682442,-34.58453508,cultural center,0
1154,MACONDO LIBROS. SUCURSAL RUGGIERI.,-58.40806178,-34.58263657,cultural center,0
1155,MACONDO LIBROS. SUCURSAL SALGUERO.,-58.41522911,-34.5887951,cultural center,0
1156,MILES DISCOS,-58.42944535,-34.58927077,cultural center,0
1157,MILONGA CHE FLORES,-58.42979475,-34.5715029,cultural center,0
1158,MILONGA PARAKULTURAL,-58.42748357,-34.59270027,cultural center,0
1159,MUSEO DE ARTE LATINOAMERICANO DE BUENOS AIRES (MALBA),-58.40376524,-34.57724471,cultural center,0
1160,MUSEO DE ARTE POPULAR JOSE HERNANDEZ,-58.40519212,-34.57983265,cultural center,0
1161,MUSEO DE ARTES PLASTICAS EDUARDO SIVORI,-58.42116064,-34.57071875,cultural center,0
1162,MUSEO DEL AUTOMOVIL CLUB ARGENTINO,-58.39986558,-34.58276063,cultural center,0
1163,MUSEO DEL HOMBRE. INSTITUTO DE ANTROPOLOGIA Y PENSAMIENTO LATINOAMERICANO.,-58.44614754,-34.56628936,cultural center,0
1164,MUSEO DE LOS PATRICIOS DE BUENOS AYRES - REGIMIENTO DE INFANTERIA N�1,-58.42620162,-34.57649565,cultural center,0
1165,MUSEO EVITA. INSTITUTO NACIONAL DE INVESTIGACIONES HISTORICAS EVA PERON.,-58.41468169,-34.5807283,cultural center,0
1166,MUSEO HISTORICO DEL REGIMIENTO GRANADEROS A CABALLO GENERAL SAN MARTIN,-58.43461499,-34.57164455,cultural center,0
1167,MUSEO NACIONAL DE ARTE DECORATIVO,-58.40085554,-34.58244187,cultural center,0
1168,MUSICARTE XXI,-58.44191931,-34.56889948,cultural center,0
1169,MYTHOS LIBROS,-58.42179548,-34.58298123,cultural center,0
1170,NICETO CLUB,-58.43872979,-34.58724103,cultural center,0
1171,NOAVESTRUZ,-58.43409345,-34.58381612,cultural center,0
1172,OTRAS LETRAS,-58.42599921,-34.58616229,cultural center,0
1173,PARADIGMA LIBROS,-58.43652217,-34.56743386,cultural center,0
1174,PARADIGMA LIBROS. SUCURSAL SOLDADO DE LA INDEPENDENCIA.,-58.43518674,-34.56716153,cultural center,0
1175,PELO MUSIC,-58.40211904,-34.57728022,cultural center,0
1176,PE�A LOS CARDONES,-58.42456851,-34.58486971,cultural center,0
1177,PENELOPE LIBROS,-58.41558709,-34.58528607,cultural center,0
1178,PICCOLO Y SAXO,-58.41473856,-34.58584994,cultural center,0
1179,PINHEAD RECORDS,-58.43882412,-34.58526278,cultural center,0
1180,"PLANETARIO DE LA CIUDAD DE BUENOS AIRES ""GALILEO GALILEI""",-58.41170851,-34.56969457,cultural center,0
1181,PROMETEO LIBROS. SUCURSAL HONDURAS.,-58.42944535,-34.58927077,cultural center,0
1182,QUEEN CARROUSEL,-58.40454426,-34.57643921,cultural center,0
1183,RADIO 10 AM 710,-58.42890465,-34.58541451,cultural center,0
1184,RADIO AMERICA AM 1190,-58.43907668,-34.57727191,cultural center,0
1185,RADIO DEL PLATA AM 1030,-58.4408453,-34.58211865,cultural center,0
1186,RADIO PALERMO FM 94.7,-58.43907442,-34.58147408,cultural center,0
1187,RANDOM RECORDS,-58.42840819,-34.57765728,cultural center,0
1188,SALADO MEDIA,-58.4359323,-34.58035178,cultural center,0
1189,SAN BENITO,-58.43883028,-34.56851475,cultural center,0
1190,SAN ROMAN,-58.44278844,-34.56949367,cultural center,0
1191,SIGLO VEINTIUNO EDITORES,-58.42574792,-34.58537828,cultural center,0
1192,S-MUSIC,-58.43792541,-34.581202000000005,cultural center,0
1193,SPORTIVO TEATRAL,-58.43282296,-34.58912426,cultural center,0
1194,TADRON TEATRO,-58.43164472,-34.59211399,cultural center,0
1195,TEATRO ABSURDO DE PALERMO,-58.44076549,-34.58302268,cultural center,0
1196,TEATRO LA GALERA,-58.43640561,-34.58582814,cultural center,0
1197,TEATRO ORFEO,-58.44217777,-34.56384943,cultural center,0
1198,TEATRO PICCOLINO,-58.43303879999999,-34.58122385,cultural center,0
1199,TEATRO SARMIENTO,-58.41891383,-34.5792152,cultural center,0
1200,TEATRO TALLER EL GRITO,-58.43337156,-34.58361585,cultural center,0
1201,TEMPO DISQUERIA,-58.42956246,-34.58825109,cultural center,0
1202,THELONIUS CLUB,-58.41473552,-34.58824198,cultural center,0
1203,THE ROXY LIVE,-58.43893592,-34.58709729,cultural center,0
1204,TROVA INDUSTRIAS MUSICALES,-58.411111399999996,-34.57819043,cultural center,0
1205,UNIVERSIDAD DE PALERMO - FACULTAD DE CIENCIAS SOCIALES - DISE�O Y COMUNICACION,-58.41610289,-34.597766,cultural center,0
1206,VARELA VARELITA,-58.42010577,-34.5876417,cultural center,0
1207,VARELA VARELITA.,-58.4203195,-34.58777534,cultural center,0
1208,VELMA CAFE,-58.43654198,-34.58547461,cultural center,0
1209,V & R EDITORAS S.A.,-58.4197071,-34.57543551,cultural center,0
1210,VUELA EL PEZ,-58.42778308,-34.59559438,cultural center,0
1211,X4 FM 104.3,-58.43957903,-34.58645505,cultural center,0
1212,100 BARES,-58.44808754,-34.58908138,cultural center,26
1213,16M EL ANGEL FILMS,-58.43869816,-34.59398231,cultural center,6
1214,25P FILMS,-58.44612801,-34.58312527,cultural center,26
1215,8 ESQUINAS,-58.46013666,-34.57851688,cultural center,26
1216,AL FIN DEL MUNDO,-58.45195554,-34.58157718,cultural center,26
1217,ALPHA CHANNEL,-58.43493674,-34.60264593,cultural center,6
1218,ARGENTINA CINE,-58.44028227,-34.59007662,cultural center,6
1219,"ASOCIACION LA NUBE, INFANCIA Y CULTURA",-58.44906418,-34.58309184,cultural center,26
1220,AZ EDITORA,-58.46616702,-34.58918837,cultural center,3
1221,BAR RODNEY,-58.45308089,-34.59117709,cultural center,26
1222,BD CINE,-58.44639919,-34.58240217,cultural center,26
1223,BDF BUEN DIA FILMS,-58.46166636,-34.58404787,cultural center,3
1224,BIBLIOTECA BALDOMERO FERNANDEZ MORENO,-58.45036229,-34.59135611,cultural center,26
1225,BIBLIOTECA CENTRAL DE LA FACULTAD DE AGRONOMIA (UBA),-58.48242841,-34.597966,cultural center,25
1226,BIBLIOTECA JULIO CORTAZAR / CASA DE LA LECTURA,-58.42981615,-34.59786888,cultural center,6
1227,BIBLIOTECA POPULAR ALBERDI,-58.43763441,-34.59609595,cultural center,6
1228,BIBLIOTECA POPULAR EL RESPLANDOR,-58.47644345,-34.58661954,cultural center,47
1229,BIBLIOTECA POPULAR EUSTAQUIO SANCHEZ,-58.45127629999999,-34.5865994,cultural center,26
1230,BIBLIOTECA POPULAR GRAL. BENITO NAZAR,-58.4449108,-34.60513327,cultural center,6
1231,BIBLIOTECA POPULAR JUAN MARIA BECCIU,-58.46216575,-34.60288589,cultural center,27
1232,BIBLIOTECA Y CENTRO MULTIMEDIA DE LA FACULTAD DE CIENCIAS VETERINARIAS UBA,-58.47762082,-34.59615843,cultural center,25
1233,BONUM,-58.45234166,-34.58789993,cultural center,26
1234,BRANCALEONE PRODUCTORA,-58.43794741,-34.59867842,cultural center,6
1235,BUFFALO FILMS,-58.44064971,-34.600918799999995,cultural center,6
1236,CADAQUES,-58.44020723,-34.60086967,cultural center,6
1237,CAFE PALACIO,-58.45357258,-34.58440076,cultural center,26
1238,CAJA NEGRA EDITORA,-58.441194200000005,-34.5916594,cultural center,6
1239,CALESITA DE LA PLAZA 25 DE AGOSTO,-58.46215044,-34.58054183,cultural center,3
1240,CALIBROSCOPIO,-58.43527843,-34.59813798,cultural center,6
1241,CASA DE LA LECTURA - ESPACIO CULTURAL,-58.42982703,-34.59790314,cultural center,6
